,loss,lr
0,30.762672424316406,0.0002
1,32.609188079833984,0.0002
2,32.19832992553711,0.0002
3,31.504331588745117,0.0002
4,32.14957809448242,0.0002
5,31.76801300048828,0.0002
6,31.59418487548828,0.0002
7,31.76373291015625,0.0002
8,30.98404884338379,0.0002
9,31.83376121520996,0.0002
10,31.18550682067871,0.0002
11,31.3125057220459,0.0002
12,31.006572723388672,0.0002
13,31.150169372558594,0.0002
14,30.2366886138916,0.0002
15,30.284931182861328,0.0002
16,30.158912658691406,0.0002
17,30.377344131469727,0.0002
18,29.780370712280273,0.0002
19,29.607891082763672,0.0002
20,29.50535011291504,0.0002
21,29.227588653564453,0.0002
22,29.135332107543945,0.0002
23,28.734779357910156,0.0002
24,28.4620418548584,0.0002
25,28.605077743530273,0.0002
26,28.396381378173828,0.0002
27,28.71894073486328,0.0002
28,27.68880271911621,0.0002
29,28.31612205505371,0.0002
30,28.273771286010742,0.0002
31,28.450395584106445,0.0002
32,27.395816802978516,0.0002
33,27.443374633789062,0.0002
34,27.58969497680664,0.0002
35,27.436290740966797,0.0002
36,27.07308006286621,0.0002
37,26.85944938659668,0.0002
38,26.873065948486328,0.0002
39,27.136404037475586,0.0002
40,27.041872024536133,0.0002
41,26.540605545043945,0.0002
42,26.67245864868164,0.0002
43,27.03643035888672,0.0002
44,26.648527145385742,0.0002
45,26.49860382080078,0.0002
46,26.272197723388672,0.0002
47,26.239704132080078,0.0002
48,26.00910758972168,0.0002
49,26.40777015686035,0.0002
50,25.936504364013672,0.0002
51,25.74601936340332,0.0002
52,25.99837303161621,0.0002
53,26.08891487121582,0.0002
54,25.68804359436035,0.0002
55,25.340213775634766,0.0002
56,25.821210861206055,0.0002
57,25.027969360351562,0.0002
58,25.392154693603516,0.0002
59,25.068498611450195,0.0002
60,25.15643882751465,0.0002
61,25.131500244140625,0.0002
62,24.876693725585938,0.0002
63,24.69645118713379,0.0002
64,25.077119827270508,0.0002
65,24.575132369995117,0.0002
66,24.580055236816406,0.0002
67,24.564332962036133,0.0002
68,24.671266555786133,0.0002
69,24.979515075683594,0.0002
70,24.490266799926758,0.0002
71,24.71979522705078,0.0002
72,24.505720138549805,0.0002
73,24.209339141845703,0.0002
74,24.599353790283203,0.0002
75,24.45267677307129,0.0002
76,24.380836486816406,0.0002
77,24.52890396118164,0.0002
78,24.542491912841797,0.0002
79,25.063840866088867,0.0002
80,23.834209442138672,0.0002
81,24.993389129638672,0.0002
82,23.93573760986328,0.0002
83,25.12092399597168,0.0002
84,24.499839782714844,0.0002
85,24.203018188476562,0.0002
86,24.275590896606445,0.0002
87,24.2933292388916,0.0002
88,24.8245792388916,0.0002
89,23.378250122070312,0.0002
90,24.32976531982422,0.0002
91,23.875835418701172,0.0002
92,23.469642639160156,0.0002
93,23.849746704101562,0.0002
94,23.168136596679688,0.0002
95,23.97964096069336,0.0002
96,23.096845626831055,0.0002
97,23.13235855102539,0.0002
98,23.6591796875,0.0002
99,23.801340103149414,0.0002
100,22.62221908569336,0.0002
101,24.28315544128418,0.0002
102,22.775779724121094,0.0002
103,23.25763702392578,0.0002
104,23.26949691772461,0.0002
105,22.951860427856445,0.0002
106,24.071086883544922,0.0002
107,22.57260513305664,0.0002
108,23.869979858398438,0.0002
109,23.14672088623047,0.0002
110,23.496679306030273,0.0002
111,22.802825927734375,0.0002
112,23.276681900024414,0.0002
113,22.697267532348633,0.0002
114,22.811748504638672,0.0002
115,22.631956100463867,0.0002
116,22.842144012451172,0.0002
117,22.723875045776367,0.0002
118,23.024677276611328,0.0002
119,22.77933120727539,0.0002
120,22.726459503173828,0.0002
121,22.961870193481445,0.0002
122,22.77642250061035,0.0002
123,22.418214797973633,0.0002
124,22.9102840423584,0.0002
125,22.774288177490234,0.0002
126,22.4349422454834,0.0002
127,23.258440017700195,0.0002
128,22.690242767333984,0.0002
129,22.910303115844727,0.0002
130,22.152978897094727,0.0002
131,22.829612731933594,0.0002
132,22.07049560546875,0.0002
133,22.012248992919922,0.0002
134,22.014223098754883,0.0002
135,21.537195205688477,0.0002
136,22.17024803161621,0.0002
137,21.0544490814209,0.0002
138,22.097110748291016,0.0002
139,21.329557418823242,0.0002
140,21.52987289428711,0.0002
141,21.71409797668457,0.0002
142,21.951366424560547,0.0002
143,20.880455017089844,0.0002
144,21.488550186157227,0.0002
