,loss
0,1415.7391357421875
1,1403.6790771484375
2,1386.87890625
3,1364.065185546875
4,1332.9571533203125
5,1291.7584228515625
6,1237.129638671875
7,1165.910888671875
8,1072.2930908203125
9,959.5670776367188
10,850.3384399414062
11,787.1123046875
12,756.2642211914062
13,691.2905883789062
14,631.836669921875
15,607.3576049804688
16,581.8568725585938
17,566.4771728515625
18,558.29638671875
19,547.8497314453125
20,542.1654663085938
21,537.6760864257812
22,532.1656494140625
23,529.4569091796875
24,527.5302124023438
25,523.6392211914062
26,521.5199584960938
27,520.7976684570312
28,521.4003295898438
29,518.4707641601562
30,518.2852783203125
31,514.58544921875
32,512.0128784179688
33,510.0240783691406
34,508.2686767578125
35,507.2467041015625
36,505.92822265625
37,504.2851867675781
38,502.2960510253906
39,500.9046630859375
40,500.4860534667969
41,498.83544921875
42,497.8092346191406
43,496.3512268066406
44,502.0037536621094
45,494.8902282714844
46,501.810302734375
47,494.8236083984375
48,497.5135803222656
49,494.2084655761719
50,495.7834167480469
51,491.1764221191406
52,491.0058898925781
53,492.09661865234375
54,489.22735595703125
55,490.503662109375
56,489.4558410644531
57,492.43072509765625
58,491.81884765625
59,492.1196594238281
60,487.7373046875
61,492.97296142578125
62,485.7663879394531
63,491.02685546875
64,483.88446044921875
65,485.32562255859375
66,482.1026916503906
67,481.75494384765625
68,480.8159484863281
69,479.1746520996094
70,478.5773010253906
71,476.88092041015625
72,475.6385192871094
73,474.8425598144531
74,474.2241516113281
75,473.24932861328125
76,472.0746154785156
77,471.05755615234375
78,472.1498718261719
79,474.88763427734375
80,475.0441589355469
81,478.1400146484375
82,473.91937255859375
83,471.5344543457031
84,475.4592590332031
85,466.6133728027344
86,472.59124755859375
87,467.2470397949219
88,469.7561950683594
89,466.03289794921875
90,462.4660339355469
91,463.7621765136719
92,460.4429931640625
93,458.32855224609375
94,458.9583435058594
95,458.1322326660156
96,462.2259826660156
97,454.01373291015625
98,459.5189514160156
99,457.80389404296875
100,451.958740234375
101,455.4127197265625
102,452.599365234375
103,449.4800109863281
104,448.67938232421875
105,449.07281494140625
106,448.0619201660156
107,445.20001220703125
108,445.30859375
109,444.6452941894531
110,444.7424011230469
111,442.73760986328125
112,441.6561279296875
113,440.7392883300781
114,441.5032653808594
115,440.33746337890625
116,441.0745849609375
117,437.9046325683594
118,438.69805908203125
119,438.3553771972656
120,439.3215026855469
121,440.66558837890625
122,439.09515380859375
123,437.08245849609375
124,436.8822326660156
125,437.0740051269531
126,437.7680358886719
127,441.4679260253906
128,434.4440002441406
129,435.7276611328125
130,434.9069519042969
131,434.9715270996094
132,432.96759033203125
133,431.9695739746094
134,430.6650695800781
135,430.33837890625
136,428.90924072265625
137,436.5262756347656
138,438.85589599609375
139,435.82733154296875
140,437.86175537109375
141,435.9027099609375
142,436.56610107421875
143,439.86492919921875
144,428.4290466308594
145,427.0821228027344
146,436.47772216796875
147,432.03924560546875
148,428.4462585449219
149,426.14373779296875
150,426.8068542480469
151,427.54742431640625
152,427.6399841308594
153,423.2206115722656
154,428.9542236328125
155,428.2249755859375
156,425.3255310058594
157,422.65277099609375
158,422.2517395019531
159,424.36737060546875
160,423.19329833984375
161,420.7027282714844
162,421.919677734375
163,423.6373596191406
164,419.567626953125
165,421.22247314453125
166,423.37384033203125
167,419.9415283203125
168,417.76910400390625
169,417.3818054199219
170,418.4470520019531
171,425.3285827636719
172,424.1194763183594
173,417.21392822265625
174,416.7218017578125
175,421.3079833984375
