,loss
0,1474.3387451171875
1,1417.478515625
2,1368.8668212890625
3,1328.3656005859375
4,1291.142578125
5,1251.9146728515625
6,1206.4296875
7,1149.031982421875
8,1083.906005859375
9,1016.3878173828125
10,958.3263549804688
11,915.3131103515625
12,880.6492919921875
13,847.2252197265625
14,811.5191650390625
15,773.8023071289062
16,738.2529296875
17,707.6834106445312
18,680.2330322265625
19,655.1546020507812
20,632.6683349609375
21,614.048828125
22,598.5865478515625
23,585.1443481445312
24,573.0293579101562
25,562.4934692382812
26,554.0419311523438
27,547.3504638671875
28,542.2249755859375
29,537.0435180664062
30,532.4746704101562
31,529.168212890625
32,526.8479614257812
33,524.1583251953125
34,522.494873046875
35,521.1617431640625
36,519.5897216796875
37,518.0820922851562
38,517.2704467773438
39,516.55029296875
40,515.2151489257812
41,512.4601440429688
42,511.00006103515625
43,509.8298645019531
44,508.44989013671875
45,508.6197814941406
46,507.9289855957031
47,506.0498046875
48,503.89007568359375
49,502.55291748046875
50,500.27703857421875
51,497.40753173828125
52,495.03350830078125
53,493.2070007324219
54,490.82147216796875
55,488.910888671875
56,487.3188171386719
57,485.9386901855469
58,484.2749328613281
59,483.31524658203125
60,480.677978515625
61,478.396484375
62,475.6197814941406
63,472.217041015625
64,469.2664489746094
65,466.53826904296875
66,464.96673583984375
67,462.3492126464844
68,459.9623107910156
69,456.62603759765625
70,456.380859375
71,451.5829162597656
72,449.65069580078125
73,445.93072509765625
74,443.33514404296875
75,440.50634765625
76,438.2637939453125
77,435.18719482421875
78,433.90643310546875
79,431.54443359375
80,429.38641357421875
81,426.9486999511719
82,424.4281005859375
83,423.15283203125
84,419.6038818359375
85,418.39764404296875
86,415.9449462890625
87,413.2658996582031
88,411.6089782714844
89,409.3734436035156
90,408.1546325683594
91,407.179931640625
92,405.28497314453125
93,403.4647521972656
94,402.6044616699219
95,400.16741943359375
96,397.25653076171875
97,397.0795593261719
98,394.43121337890625
99,392.65008544921875
100,391.21240234375
101,389.2673034667969
102,387.9181213378906
103,386.80023193359375
104,385.77850341796875
105,384.6727294921875
106,383.577392578125
107,382.2515869140625
108,380.989501953125
109,380.20452880859375
110,380.343505859375
111,378.00128173828125
112,376.63836669921875
113,375.7699279785156
114,374.9783020019531
115,375.6131896972656
116,373.10821533203125
117,374.43768310546875
118,371.8128356933594
119,372.3013916015625
120,371.36090087890625
121,371.5458984375
122,369.4017333984375
123,368.1315002441406
124,366.8121032714844
125,368.2613525390625
126,366.577880859375
127,366.4599914550781
128,366.6399230957031
129,364.79345703125
130,364.53472900390625
131,365.4390563964844
132,365.27105712890625
133,364.91888427734375
134,366.427490234375
135,364.178955078125
136,365.1641845703125
137,364.2907409667969
138,363.293212890625
139,361.579345703125
140,360.5364074707031
141,360.8160400390625
142,359.8901062011719
143,359.1366882324219
144,358.82159423828125
145,359.0694580078125
146,359.3145751953125
147,357.913330078125
148,358.1491394042969
149,358.0303039550781
150,358.28668212890625
151,357.8466796875
152,357.9085998535156
153,356.9381103515625
154,355.6103515625
155,354.36614990234375
156,354.7860412597656
157,356.0132751464844
158,355.8785705566406
159,354.0306396484375
160,353.8143310546875
161,353.8070068359375
162,354.2421875
163,353.3748779296875
164,353.71612548828125
165,353.552734375
166,354.0994873046875
167,353.02874755859375
168,354.07635498046875
169,354.7457275390625
170,353.385498046875
171,353.67138671875
172,352.5341491699219
173,351.7104797363281
174,351.0511779785156
175,352.70465087890625
176,353.4053039550781
177,352.5027160644531
178,351.3404541015625
179,352.2751770019531
180,350.7192077636719
181,350.8641357421875
182,351.05914306640625
183,350.0325927734375
184,349.9730224609375
185,351.51171875
186,350.2539367675781
187,349.70306396484375
188,351.5230712890625
189,351.59814453125
190,350.9910888671875
191,349.6916809082031
192,348.9948425292969
193,350.893798828125
194,349.6451110839844
195,349.4401550292969
196,349.045166015625
197,348.5660095214844
198,347.8203430175781
199,348.03680419921875
200,348.0856018066406
201,348.7869567871094
202,347.4530944824219
203,348.2276306152344
204,348.47265625
205,350.5252685546875
206,349.5133972167969
207,347.6976623535156
208,347.4311218261719
209,347.27264404296875
210,347.8136291503906
211,347.6833190917969
212,346.4919738769531
213,346.4856872558594
214,347.23699951171875
215,347.05169677734375
216,346.4221496582031
217,346.9270935058594
218,349.1893005371094
219,347.72125244140625
220,346.0678405761719
221,347.0697021484375
222,345.8495178222656
223,346.432373046875
224,347.114013671875
225,348.9320068359375
226,348.71600341796875
227,346.7305603027344
228,345.3390197753906
229,346.0003662109375
230,345.6456298828125
231,344.5534362792969
232,344.5926818847656
233,345.77044677734375
234,345.3846435546875
235,344.5341491699219
236,344.8600158691406
237,344.5108947753906
238,346.1073913574219
239,344.74920654296875
240,346.7959289550781
241,344.3281555175781
242,344.2950439453125
243,344.6630554199219
244,345.75152587890625
245,344.8908996582031
246,343.4002685546875
247,344.09405517578125
248,344.7381896972656
249,345.5609130859375
250,344.1235656738281
251,344.6685791015625
252,343.9508056640625
253,344.26458740234375
254,343.51513671875
255,343.6697998046875
256,343.5337219238281
257,342.8434753417969
258,343.6690673828125
259,342.8707580566406
260,342.2660217285156
261,343.1833801269531
262,342.39111328125
263,343.8739013671875
264,343.7373962402344
265,343.504638671875
266,346.0035400390625
267,344.6964111328125
268,343.3003845214844
269,346.002685546875
270,342.4419250488281
271,342.79150390625
272,342.28033447265625
273,342.1024169921875
274,342.79296875
275,343.1390380859375
276,342.3730773925781
277,342.1270446777344
278,342.56488037109375
279,341.7404479980469
280,341.593994140625
