,loss
0,2.698822021484375
1,2.696091890335083
2,2.69360089302063
3,2.6904892921447754
4,2.686939239501953
5,2.682708740234375
6,2.6776115894317627
7,2.671703815460205
8,2.6650230884552
9,2.6570091247558594
10,2.64719295501709
11,2.635701894760132
12,2.6220571994781494
13,2.606316328048706
14,2.587803363800049
15,2.5679566860198975
16,2.5437002182006836
17,2.5164742469787598
18,2.4801697731018066
19,2.4313554763793945
20,2.3576183319091797
21,2.257248878479004
22,2.1292874813079834
23,1.975775122642517
24,1.8130214214324951
25,1.653881311416626
26,1.5376142263412476
27,1.4679224491119385
28,1.3979297876358032
29,1.3260127305984497
30,1.2707055807113647
31,1.2260185480117798
32,1.1886117458343506
33,1.1531941890716553
34,1.1274700164794922
35,1.1054242849349976
36,1.0863200426101685
37,1.0694341659545898
38,1.0568535327911377
39,1.046708345413208
40,1.035453200340271
41,1.0283823013305664
42,1.0185368061065674
43,1.0114340782165527
44,1.007175087928772
45,1.0028107166290283
46,0.9988992810249329
47,0.9946538209915161
48,0.9916001558303833
49,0.9883642792701721
50,0.9859491586685181
51,0.9829412698745728
52,0.9808413982391357
53,0.9789680242538452
54,0.9770687222480774
55,0.9756662249565125
56,0.9739782810211182
57,0.9713792204856873
58,0.96910160779953
59,0.9667943120002747
60,0.9643815159797668
61,0.9610449075698853
62,0.9574559330940247
63,0.9532668590545654
64,0.9490072131156921
65,0.9448199272155762
66,0.9396565556526184
67,0.9339829683303833
68,0.926846444606781
69,0.9194523692131042
70,0.9118643403053284
71,0.9028410911560059
72,0.8951411247253418
73,0.8849767446517944
74,0.8753916621208191
75,0.864229142665863
76,0.8525075316429138
77,0.840300977230072
78,0.829980731010437
79,0.814624011516571
80,0.803679347038269
81,0.791204571723938
82,0.7804986834526062
83,0.766025960445404
84,0.7554590106010437
85,0.7443589568138123
86,0.7385342717170715
87,0.7264592051506042
88,0.7167176008224487
89,0.7091631293296814
90,0.7017427682876587
91,0.6972323060035706
92,0.6922563314437866
93,0.6873397827148438
94,0.6813938617706299
95,0.6770757436752319
96,0.673380970954895
97,0.6700446605682373
98,0.664028525352478
99,0.6598033308982849
100,0.6567996144294739
101,0.6548734307289124
102,0.6523019671440125
