,loss
0,2.7960197925567627
1,2.7621593475341797
2,2.73700213432312
3,2.7168781757354736
4,2.6998019218444824
5,2.684319257736206
6,2.6667425632476807
7,2.646498680114746
8,2.6227259635925293
9,2.597626209259033
10,2.5711517333984375
11,2.543804407119751
12,2.514036178588867
13,2.4827585220336914
14,2.451124429702759
15,2.4161500930786133
16,2.3806562423706055
17,2.344132423400879
18,2.305936813354492
19,2.2646281719207764
20,2.2249484062194824
21,2.184107542037964
22,2.144092321395874
23,2.1049230098724365
24,2.067110538482666
25,2.0282492637634277
26,1.9896184206008911
27,1.9534918069839478
28,1.9144028425216675
29,1.8758749961853027
30,1.8413208723068237
31,1.8059955835342407
32,1.7715370655059814
33,1.7377452850341797
34,1.7038034200668335
35,1.669244647026062
36,1.6382373571395874
37,1.6029995679855347
38,1.5733431577682495
39,1.5440548658370972
40,1.5151830911636353
41,1.487175703048706
42,1.4623136520385742
43,1.4367369413375854
44,1.412631869316101
45,1.3886560201644897
46,1.3674007654190063
47,1.3452420234680176
48,1.32625412940979
49,1.3068636655807495
50,1.2888342142105103
51,1.2721611261367798
52,1.2555673122406006
53,1.2393132448196411
54,1.2238084077835083
55,1.2085490226745605
56,1.191544532775879
57,1.1773483753204346
58,1.1646106243133545
59,1.151381015777588
60,1.1400742530822754
61,1.1290431022644043
62,1.1193562746047974
63,1.1104767322540283
64,1.1023592948913574
65,1.094226598739624
66,1.0870822668075562
67,1.0789355039596558
68,1.071978211402893
69,1.0656534433364868
70,1.0599218606948853
71,1.0539318323135376
72,1.0485950708389282
73,1.0437705516815186
74,1.039463758468628
75,1.0351059436798096
76,1.0308758020401
77,1.0269945859909058
78,1.0231115818023682
79,1.019346833229065
80,1.0160222053527832
81,1.0126585960388184
82,1.0085790157318115
83,1.0063079595565796
84,1.0031614303588867
85,1.0005600452423096
86,0.9978448152542114
87,0.9955735206604004
88,0.9936066269874573
89,0.9916738271713257
90,0.9899819493293762
91,0.9882366061210632
92,0.9867078065872192
93,0.9852936863899231
94,0.9837964773178101
95,0.9824941158294678
96,0.9813412427902222
97,0.9802047610282898
98,0.9790534973144531
99,0.9778231382369995
100,0.9766795039176941
101,0.9752864837646484
102,0.973264217376709
103,0.9711704850196838
104,0.9692342877388
105,0.9673704504966736
106,0.9651592373847961
107,0.9605849981307983
108,0.9592968225479126
109,0.9549071192741394
110,0.9537035822868347
111,0.9510574340820312
112,0.9495437741279602
113,0.9478054046630859
114,0.9464662075042725
115,0.9453977942466736
116,0.9431748390197754
117,0.9413730502128601
118,0.9399062991142273
119,0.9380683898925781
120,0.9377635717391968
121,0.9325979351997375
122,0.9277858734130859
123,0.926042914390564
124,0.9237603545188904
125,0.922714114189148
126,0.92107093334198
127,0.9197820425033569
128,0.9178029298782349
129,0.9165781140327454
130,0.9151437878608704
131,0.9132553935050964
132,0.9122801423072815
133,0.9097030162811279
134,0.9084080457687378
135,0.9065878391265869
136,0.9050094485282898
137,0.9030929207801819
138,0.9007769823074341
139,0.8979642391204834
140,0.8938981890678406
141,0.8902044296264648
142,0.88508141040802
143,0.8810803890228271
144,0.8772084712982178
145,0.8736252784729004
146,0.8693723082542419
147,0.8668825626373291
148,0.863192081451416
149,0.860105574131012
150,0.85779869556427
151,0.8546190857887268
152,0.8513534069061279
153,0.8489755988121033
154,0.8463422656059265
155,0.8447180986404419
156,0.84217768907547
157,0.8398115634918213
158,0.8369870185852051
159,0.8355531096458435
160,0.8333316445350647
161,0.8309062719345093
162,0.8288615345954895
163,0.826698899269104
164,0.8249374628067017
165,0.8232951164245605
166,0.8211812973022461
167,0.8192762136459351
168,0.8186661005020142
169,0.8085981607437134
170,0.8062204718589783
171,0.8042169809341431
172,0.8021961450576782
173,0.7999609112739563
174,0.7987133264541626
175,0.797158420085907
176,0.7952702045440674
177,0.7935035228729248
178,0.7925193309783936
179,0.7911251187324524
180,0.7894013524055481
181,0.7882344126701355
182,0.7865641117095947
183,0.7848328948020935
184,0.7819169759750366
185,0.7804321050643921
186,0.7790545225143433
187,0.7776115536689758
188,0.7755809426307678
189,0.774310290813446
190,0.7726843953132629
191,0.7713196277618408
192,0.7698351144790649
193,0.7682178616523743
194,0.7665655016899109
195,0.7654219269752502
196,0.7643609642982483
197,0.7628448605537415
198,0.7617862820625305
199,0.7602481842041016
200,0.7590492963790894
201,0.7577942609786987
202,0.756803035736084
203,0.7556765675544739
204,0.7541603446006775
205,0.7532301545143127
206,0.7521560788154602
207,0.7509766221046448
208,0.7497888803482056
209,0.7489495277404785
210,0.7477737665176392
211,0.7468188405036926
212,0.7459034323692322
213,0.744966447353363
214,0.743998110294342
215,0.7434152364730835
216,0.7424454092979431
217,0.741209864616394
218,0.7403678297996521
219,0.7394482493400574
220,0.7387160062789917
221,0.7344387173652649
222,0.7351507544517517
223,0.7332440614700317
224,0.7325331568717957
225,0.7296600341796875
226,0.7343276739120483
227,0.7352829575538635
228,0.7368565201759338
229,0.7371647357940674
230,0.7364737391471863
231,0.7353063225746155
232,0.736360490322113
233,0.7357761859893799
234,0.7346883416175842
235,0.7324243783950806
236,0.7306264042854309
237,0.7289520502090454
238,0.7280376553535461
239,0.7262113094329834
240,0.7243937849998474
241,0.7225474715232849
242,0.7209229469299316
243,0.71926349401474
244,0.7180379629135132
245,0.7176633477210999
246,0.7164435982704163
247,0.716082751750946
248,0.7148740887641907
249,0.7143250107765198
250,0.7131702899932861
251,0.7125118970870972
252,0.7125458121299744
253,0.711640477180481
254,0.7108749151229858
255,0.7099039554595947
256,0.7090131640434265
257,0.7082898020744324
258,0.7078769207000732
259,0.7075759768486023
260,0.7065385580062866
261,0.7058113813400269
262,0.7053155303001404
263,0.7047701478004456
264,0.7043171525001526
265,0.7037015557289124
266,0.7031697630882263
267,0.703201174736023
268,0.7021783590316772
269,0.7019897103309631
270,0.7022216320037842
271,0.7013115286827087
272,0.7012099027633667
273,0.7004501223564148
274,0.6999176144599915
275,0.6996304392814636
276,0.6996062994003296
277,0.6992636919021606
278,0.6987282037734985
279,0.6983026266098022
280,0.6979681253433228
281,0.697598397731781
282,0.6964538097381592
283,0.6958863139152527
284,0.695370614528656
285,0.6949958205223083
286,0.6946493983268738
287,0.6943627595901489
288,0.6940215826034546
289,0.692437469959259
290,0.6939625144004822
291,0.6933702826499939
292,0.6935155987739563
293,0.6931407451629639
294,0.6930279731750488
295,0.6924281120300293
296,0.6919472217559814
297,0.6914580464363098
298,0.690995454788208
299,0.6904963850975037
300,0.6897841691970825
301,0.6892033815383911
302,0.6883233189582825
303,0.6882089972496033
304,0.6878679394721985
305,0.6879739165306091
306,0.6874608993530273
307,0.6876108050346375
308,0.6876266598701477
309,0.6869137287139893
310,0.6870784163475037
311,0.6871404647827148
312,0.6871574521064758
313,0.6868412494659424
314,0.686698317527771
315,0.6864544749259949
316,0.6854118704795837
317,0.6852927803993225
318,0.6851197481155396
319,0.6844976544380188
320,0.6841099858283997
321,0.6837925910949707
322,0.6832898259162903
323,0.6829397678375244
324,0.682604968547821
325,0.6822258830070496
326,0.6818849444389343
327,0.6817732453346252
328,0.681586503982544
329,0.6811537742614746
330,0.6810497641563416
331,0.6808739304542542
332,0.6805456280708313
333,0.6800630688667297
334,0.67954021692276
