,loss
0,1532.1846923828125
1,1393.611328125
2,1267.206298828125
3,1153.831787109375
4,1050.679931640625
5,963.2888793945312
6,900.7655029296875
7,862.8864135742188
8,831.9373779296875
9,793.6146850585938
10,750.6104125976562
11,713.3187866210938
12,687.4035034179688
13,664.9901123046875
14,642.9501342773438
15,623.6033325195312
16,607.10791015625
17,591.8803100585938
18,576.035400390625
19,562.3988037109375
20,550.8203125
21,540.0341796875
22,530.3189086914062
23,522.2701416015625
24,514.3329467773438
25,507.0826110839844
26,501.2646484375
27,495.9662170410156
28,490.80963134765625
29,485.8898620605469
30,481.2388610839844
31,477.3902282714844
32,473.69573974609375
33,470.5457763671875
34,468.1927490234375
35,465.3356628417969
36,462.1202697753906
37,459.33642578125
38,456.50872802734375
39,453.8021545410156
40,451.8703308105469
41,448.8086242675781
42,446.197998046875
43,444.03875732421875
44,441.4458312988281
45,438.9951477050781
46,436.95391845703125
47,434.08941650390625
48,431.3908386230469
49,428.501220703125
50,425.52838134765625
51,422.5525817871094
52,419.1185607910156
53,415.7044677734375
54,411.9077453613281
55,408.2826843261719
56,405.654541015625
57,402.83111572265625
58,399.479248046875
59,397.7651062011719
60,393.5887756347656
61,393.058837890625
62,389.0619812011719
63,388.48687744140625
64,383.06298828125
65,382.3605041503906
66,377.7639465332031
67,375.8799743652344
68,373.24017333984375
69,370.5281982421875
70,369.2624206542969
71,366.6134033203125
72,364.9162292480469
73,362.95953369140625
74,360.86627197265625
75,360.4805908203125
76,357.28009033203125
77,356.1349182128906
78,355.6177062988281
79,353.78045654296875
80,352.7109069824219
81,350.55401611328125
82,348.9974670410156
83,348.2187194824219
84,346.0763244628906
85,344.8623962402344
86,342.898193359375
87,342.0471496582031
88,339.5391845703125
89,337.5726318359375
90,336.5862121582031
91,336.3135070800781
92,334.66253662109375
93,333.6258544921875
94,331.28955078125
95,330.3955993652344
96,329.7118835449219
97,328.9894714355469
98,328.3304748535156
99,328.0678405761719
100,325.6720886230469
101,323.95196533203125
102,324.8557434082031
103,325.19012451171875
104,324.2497863769531
105,322.55670166015625
106,320.4832458496094
107,319.45941162109375
108,319.6778259277344
109,319.0443115234375
110,317.7547607421875
111,318.18359375
112,319.79052734375
