Country Name,Albania,Angola,Australia,Austria,Azerbaijan,Bangladesh,Belarus,Belgium,Bolivia,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Costa Rica,Croatia,Czech Republic,Denmark,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Estonia,Finland,France,Germany,Ghana,Greece,Guatemala,Honduras,Hungary,India,Indonesia,"Iran, Islamic Rep.",Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,Kyrgyz Republic,Latvia,Lithuania,Madagascar,Mali,Mexico,Moldova,Mongolia,Morocco,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,Rwanda,Saudi Arabia,Senegal,Singapore,Slovak Republic,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Tanzania,Thailand,Tunisia,Uganda,Ukraine,United Kingdom,United States,Uruguay
Albania,1.0,1.5393389125276746,1.2679482365243089,0.9251837034315417,1.5126199912084013,1.64847019393457,0.9634537472802276,1.470125484483146,1.7355123859717256,1.7213948444852427,1.2280209461840919,1.4528398508018563,1.5476131159892406,1.4757376153687656,1.3247590611390838,1.6165705107740334,1.1899396850714394,1.3420490295601526,1.5464128719148782,1.7472651526860012,1.2159520291020105,1.4950854099114623,1.1765201776897234,1.721184654719534,1.6251313172401287,0.6947755128286687,1.5657586503389462,1.2723650021414477,1.436825235089789,1.70227486856847,1.2554339240137204,1.7775944667074937,1.8769107154617646,1.7419053432145615,1.7711136850367775,1.7113321387736156,1.7752167400884429,1.574303994155329,0.9218199104103366,1.781442088825123,1.6122354350560975,1.4451035815902618,1.5433726216414347,1.747340418457918,1.3348540954590238,1.2100310145125377,1.71041628403095,1.5999319890336605,1.5356012221284445,0.852819578476203,1.344649036248358,1.5204882579936316,1.7596299012934302,1.7126707291920984,1.744867543869406,1.5910874504193615,0.8580430676471228,0.8664861955984233,1.7082755799251996,1.4409348857996183,1.0298743297957877,1.7292300472426834,1.1595359773934375,1.6070071560822292,1.2921222269418813,0.8949110142638786,1.7706347546983414,1.7224293978500216,1.655467280260412,1.2182040425326601,1.646798505675107,1.2704368282438006,1.8540470700328764,1.0344967142653378,0.945847665951211,1.62594301521275,1.4345612707427433,0.9395933783116441,1.7672137581643979,0.9195487178237151,0.9766822946164528,1.7580085936561665,1.194062030200006,0.9599082969049489,1.182734339770681,0.8324892327405544,1.712370323683454,1.2909919720498344,0.883278794124598,0.9190258003350421,1.2671574129023173,1.7290169719415083,1.2445618894363153
Angola,1.5393389125276746,1.0,1.220080649596773,1.5713255319841235,0.6665781786849798,1.5913801431944936,1.3769060804103377,0.7898251037905825,1.285762041955152,1.4416874958588135,1.1935539545125453,0.1484174115853395,1.6281279647388154,0.262446401441504,1.6091265565762778,1.3488668099031529,1.6790753349042227,1.3757516390130178,1.8008020269997946,1.4195260461594863,1.0460509794966668,0.9706729419642365,1.3192700916084723,1.3553906616518485,1.7349392177106226,1.4940353671089655,1.8538589713369427,1.7267904531136813,0.32875305342460737,1.1731518607167892,1.7132666069704365,0.7863681015903009,1.403992562938637,1.4004737087979497,1.3624725587643693,1.470241568378614,1.2836413823715893,0.9414416120659825,1.9202921083988234,1.364649980911475,1.5992221588304016,0.8583328080210272,1.5801948300690523,1.3291184140380796,0.4174306636050664,0.9846198243321164,0.8340669191002603,1.1930902460938353,0.5828292064215848,1.6879011584224095,1.7665864800387905,1.82354355840133,1.4116278218483254,0.8232139182923035,0.7508381021390326,0.8082139078894796,1.2842252133888827,1.274123264968973,1.7981428758716018,1.8345127555091905,1.7461055756610269,1.304739438344234,0.6950363183318227,1.2488508341453515,0.6293568177562633,1.0260054485350614,1.4096835911619612,1.3908226975057612,1.5853269657104119,1.935329244375362,1.390521463823257,1.242272158528351,1.5766916442732628,1.5385892374938135,1.1911667601837321,1.5955260337063426,0.7185083032202568,1.2300944552984932,0.7706688415594288,1.2103372810343225,1.24126534130551,1.258745571355255,1.5660882957457771,1.3950562688914736,0.9074049181221405,1.2894628244807742,1.4461402706783892,1.4283533114699376,1.6764807994744686,1.1247289027257608,0.7401533918976685,1.0957012151931327,1.4938771922826932
Australia,1.2679482365243089,1.220080649596773,1.0,1.3961640086905394,0.8092110400846986,1.6987772069825382,1.0263541038439916,1.2856176015879326,1.640625582180965,1.6725726692446081,1.2524437379348907,1.1791953662929746,1.5859985343151537,1.2452783155335814,1.1237842896451489,1.6569433503572526,1.325136989023127,1.4591843974513155,1.636513182737521,1.6441533699842215,1.41026463182607,1.1413588515962474,1.0628332089901993,1.6501848175732585,1.596295535298752,1.1571374672568862,1.6398430486985793,1.2875744884022031,1.1707793583450314,1.6318623029978128,1.376720470861715,1.4957338170328873,1.6197125515311899,1.6585874465625579,1.6684928767883658,1.4731904838078567,1.6491937531900533,1.4723968037667547,1.412152172392364,1.721735887341278,1.339630384212769,1.3731085923708035,1.5920704241575094,1.6363791711642726,1.1163702283835915,0.9127164701435696,1.4961248034276289,1.3855580711213857,1.1466399367689968,1.2121220366988705,1.5973865370815972,1.4976030042368687,1.6778904191480062,1.4236063097036544,1.455659131983292,1.4384209006022455,1.0228064083235355,1.0448330890095479,1.6557232741500674,1.3543079634881363,1.47339001166899,1.5691504919038148,1.0153384399855008,1.384916027270133,1.0015969566751248,1.0377157920349953,1.6361183133518673,1.6438173249544052,1.692288851856003,1.4398805862929827,1.6517414969772664,1.2160869187358065,1.6901739287537831,1.3220311885222367,0.9520917149071858,1.423473571822551,1.396680125975731,1.0168018367316354,1.287175437019249,0.9699871917170957,1.0711395933201462,1.661526153720661,1.4437983659498217,1.060581515349529,0.9131907443772987,1.1083575320838877,1.6524733632295834,1.0722202793228641,1.2348996726657153,1.0018687520774272,1.1444796515347517,1.5512872390127561,1.0926666410894161
Austria,0.9251837034315417,1.5713255319841235,1.3961640086905394,1.0,1.5128971310773551,1.5515265019002877,1.023567368004665,1.6209851800570398,1.6461724731948393,1.6197260110907765,1.351495839737876,1.5028233599874659,1.5130539856731409,1.505522535123081,1.5757772458968329,1.5443736456998896,1.1236058659998582,1.3272801506860548,1.3913060197793714,1.6573564172545994,1.42888491582186,1.5016554280004815,0.968711503393308,1.6248653237969821,1.4769947639804786,0.9956490857295225,1.4917825826233946,1.3710061923849068,1.4992391380026173,1.6139371663754813,0.8966353710177246,1.7023383455055714,1.7903830289371603,1.6384119275423195,1.663748758827706,1.5387804042377888,1.6734469676383343,1.5618221372340624,0.9643432134963552,1.4995707751509486,1.5576303167872974,1.4531238183745523,1.5047844191359299,1.599833966225875,1.4571349713572272,1.2923177781522126,1.6684661645095642,1.618739452285677,1.6097158109580876,0.931917827307994,1.0798247199356594,1.3848321787576496,1.648102602846032,1.6129205140381841,1.6972300919911396,1.6019382490918326,1.0932809457149606,1.126770757393713,1.5687855133175304,1.5264443254702287,0.860035029452189,1.6628693218079256,1.3119668911581215,1.476284071021633,1.4815972542985965,1.185707625250614,1.670761270808313,1.6092796055603684,1.5605600979815837,1.1871118913956504,1.5750991454341334,1.23188063385155,1.7572735010444758,1.213256597473666,1.134473613137043,1.615684929275344,1.4742033718783745,1.1286214975920807,1.6247243477817588,1.2378151024606068,1.206051960796768,1.6381991014483295,0.9335246540783579,1.0562997304809825,1.2692100277930534,1.0267249673978867,1.6251420796766878,1.3602128830877014,0.9067659693985949,1.1447866542723792,1.2243961387782276,1.5697412225025453,1.364974626052098
Azerbaijan,1.5126199912084013,0.6665781786849798,0.8092110400846986,1.5128971310773551,1.0,1.6897349106156925,1.1490231951534702,0.9662042577368006,1.4713079433255627,1.5756234082279048,1.158557055192566,0.6579142870426397,1.6352655164260437,0.757931320792152,1.4351828417629815,1.5513279008276908,1.5186975755921637,1.4457543301274278,1.7588622514565029,1.5316963730949,1.1947688692084142,0.8210072658025832,1.0418418753757186,1.514690882094838,1.6702998840298942,1.3900941763859165,1.7915071293070943,1.4857066076344714,0.6869780825251327,1.4320272410271189,1.58193548210696,1.0956154135075726,1.4977268827228527,1.5390483986291885,1.521554518611258,1.4037844949581288,1.4663696146860796,1.205438617636889,1.767064197440846,1.5053169688501062,1.405293389878911,1.074819865327887,1.616859239387919,1.4743261586772582,0.6965215887658168,0.7855619411613621,1.1439243961936043,1.18371258825119,0.6840112047945213,1.508821304034427,1.6681042679518703,1.6258949294140845,1.5557359705720564,1.0474528704720838,1.0493682431805729,1.109463839783901,1.1457322751598307,1.155534586507528,1.7422854801049499,1.6317404569233205,1.6595541965906118,1.4104735312931,0.7422422951109043,1.292609132250276,0.6192977964213702,1.0267467268168444,1.5105096709207073,1.5216049718783133,1.6793025837681812,1.7504362917168788,1.5551629141985088,1.2227268154332394,1.634673248239527,1.5347959156447377,1.0018074492397475,1.4554095432920884,1.0948501852917467,1.0925433533990938,0.8146972118933632,1.051255225911771,1.1360481766248902,1.4424630523791544,1.5042966946562892,1.1986625222716574,0.6403871808527298,1.222585654475213,1.561474361795255,1.1621888220564405,1.5070027350505417,1.0282654820921155,0.8153873169582483,1.2757294842781695,1.2364792474758028
Bangladesh,1.64847019393457,1.5913801431944936,1.6987772069825382,1.5515265019002877,1.6897349106156925,1.0,1.8413060291224959,1.7133449183603329,0.44757639365872354,0.2536596284722105,1.7800008572959416,1.6374416436778074,0.55389709741272,1.490248282463775,1.6675561316361633,0.4286330284045924,1.4735822156153955,0.8276242728584379,0.8690902060405857,0.34398213570753866,1.595051591124982,1.8668120476752783,1.7555872056618325,0.36118434778216163,0.8573211152157698,1.6868018081212417,0.687408714098848,1.6805702976187755,1.5875816177549822,0.6267981379702857,1.4264203257257915,1.039195422613928,0.8497800827312444,0.3160067316935672,0.3988612984962207,1.512842510791609,0.48769013298616537,0.902815419343825,1.5021043862223855,1.1376696601574479,1.047973158296902,1.2935295977518824,0.5102642317983379,0.5675111097629627,1.6670686869274314,1.967026220929902,0.9431296662654198,1.0724232354014556,1.600377321658278,1.812110308292198,1.4445536304394577,1.3267992686401138,0.33598967161136134,1.490888804265736,1.041816695560918,1.0677160449393786,1.9438359078167438,1.8008455639908267,1.082656383523852,1.2234415337471445,1.5836179750078887,0.5600501501405684,1.852946290728638,1.3178699375277625,1.776335995484264,1.827181281491497,0.41027334209921285,0.3788349249301419,0.04102653207080791,1.464045337598744,0.322526483914065,1.721935606769072,0.6608347468616559,1.5959239106519143,1.9091579907323362,1.1796954316837447,1.1991521642146927,1.9764167548449756,1.4616456528175006,1.9671013942782773,1.6955301663172784,1.064535821746081,1.4521324230303982,1.9340836531671453,1.7912361338777132,1.9421193555745568,0.2788479938967337,1.887728677991382,1.7816796018512429,1.9426266703186839,1.883154969133342,0.7584178746818664,1.8107629434849806
Belarus,0.9634537472802276,1.3769060804103377,1.0263541038439916,1.023567368004665,1.1490231951534702,1.8413060291224959,1.0,1.3181627810861924,1.856167142898721,1.8623287590316153,1.0944696561790004,1.290946081887317,1.591998134417784,1.3901489551652282,1.2678287893160505,1.848949492563531,1.1553749244568972,1.47159785174165,1.7144986349666897,1.8205352495794163,1.4961708971703434,1.22365623874603,0.6467385268749585,1.8512122874226848,1.6706213496341251,0.56388499573263,1.6311026411123646,1.0073487483557493,1.2538344734916567,1.8622527646422022,1.1745609340385836,1.770724559100127,1.922887874979327,1.8517689288893955,1.8936170959427492,1.5319191647078998,1.8858108752554847,1.6251936287659472,1.0777371323836722,1.8309791927780954,1.3838491575161975,1.4959618819286582,1.6126897136048806,1.8072115933393345,1.1178912182556269,0.861235908903854,1.7276540418739583,1.4278073324890606,1.1533881545826925,0.7037037148624412,1.4120444903476554,1.4514671826683399,1.8913458078232657,1.6978321449735998,1.6951483313852918,1.5875984946944863,0.4589506980916461,0.4149175459059298,1.7859838772987149,1.350459205809279,1.2658211783698656,1.724676130696602,0.8431658561987171,1.4002733544631705,0.928908006965538,0.6912659009201708,1.8179164725625012,1.8383120409461724,1.8329428838515243,1.2065466721358806,1.818747597604617,1.3161295941784978,1.911632099589136,1.119753616509863,0.33513143238637355,1.327801718360764,1.543147120830734,0.5700893380818308,1.441266727253646,0.7738807550899247,0.543173906013564,1.9256194874791126,1.2724319546628802,0.588698699455793,0.7511508846872917,0.7935560073467426,1.8153433898360967,0.7224004254399112,0.8854593681752492,0.6212761393779211,0.9702384751916944,1.7261498095859589,0.6094813284233617
Belgium,1.470125484483146,0.7898251037905825,1.2856176015879326,1.6209851800570398,0.9662042577368006,1.7133449183603329,1.3181627810861924,1.0,1.5219277372965148,1.620527775395291,1.2272390147543992,0.7951510114059194,1.7208502012472298,0.9112610996006797,1.4492681561864982,1.565464545991206,1.652517796776858,1.6621004943888784,1.79837821558191,1.599191788538306,1.1421362889680255,0.9500947665973019,1.3325580763443599,1.571303843276001,1.7589644233203068,1.438634129248684,1.8251876654646295,1.5133122345232455,0.8746411869078501,1.4848263177882821,1.8799616813519,1.1831655423464533,1.4261455842642727,1.5907032714650573,1.558223619528219,1.374949555010694,1.5091504610350919,1.3239993355615676,1.764705245482701,1.5262037121497347,1.6312313452437568,1.3503099190245376,1.7026937974356562,1.571108066172235,0.838726434746143,0.9419583241784506,1.236094907204058,1.2968328743930164,0.9058335179587906,1.5645741615745816,1.8024540845275399,1.7972059014541368,1.591778186766633,1.0313851621042376,1.1751735273310469,1.2144272603671125,1.1647518173056939,1.241535992424077,1.6918837829152233,1.6098295511136076,1.6084870604586041,1.5293231259218987,0.8582653978379375,1.43164044891645,0.8109846735866751,1.0444417050269057,1.5904105630695646,1.598798080341265,1.7094275013067697,1.761260760048231,1.5963287949677594,1.1547242350493394,1.5567243246783882,1.4723086805889247,1.1532683618058754,1.5782962223650008,1.154490782226355,1.1026184743496728,1.0847486309851664,1.055191168426509,1.2677956775610588,1.376846789280171,1.589819889726992,1.2784333335046054,1.013548361327684,1.1617377139407685,1.6237875101923436,1.250670048128298,1.535724362213603,1.055409539798763,0.8234990205921235,1.4567675750617204,1.3255535842787163
Bolivia,1.7355123859717256,1.285762041955152,1.640625582180965,1.6461724731948393,1.4713079433255627,0.44757639365872354,1.856167142898721,1.5219277372965148,1.0,0.21853256958630315,1.7167791753236448,1.3535583252816255,0.7775029011132624,1.1805645407990932,1.734256161860558,0.2977103611106798,1.5913792793840955,0.8383901334415053,1.1091140159993549,0.2703629172896969,1.4645121207215535,1.7211860016261218,1.7342095409087193,0.10849635439451007,1.0482802186999107,1.7602662589317923,1.037130427770107,1.8021342792441024,1.3152570838039914,0.2922178068591569,1.5746875845853885,0.6368518696694371,0.754375931605193,0.17674789617745812,0.16597583714733985,1.501823608478868,0.1269354051042653,0.5879449361673245,1.7491990145457166,1.0588051724928702,1.1485534756316844,1.0772780692088983,0.7044259399460282,0.39522461585062024,1.427435547109159,1.8561113994388774,0.5362385999764734,0.9493390401475168,1.3597781237758142,1.9357429984417815,1.603469559047708,1.5200792582252078,0.20783049888610375,1.241555790842327,0.6404655201742345,0.7559818783759055,1.9301293819561283,1.7915775867410129,1.2600873357141478,1.438627828027627,1.7274857374991073,0.3826136776985525,1.6858244940502127,1.243565240446738,1.583342454281522,1.7460302953885471,0.31546614241523824,0.24306196808318647,0.4394058497361345,1.7054199741462992,0.23991251930390414,1.6684594838488083,0.725532285315296,1.6707694098304875,1.8677357299836308,1.2661766806537893,0.9134706789817184,1.9418192946800095,1.210085660893591,1.9214793008534692,1.6742232087441635,0.912804745482538,1.5237053195668775,1.9417362798277578,1.661247395447175,1.925904655108337,0.2778578654880918,1.8922571865775089,1.891224454469729,1.881478677382693,1.715048438687877,0.4252061784105506,1.8484570364177308
Brazil,1.7213948444852427,1.4416874958588135,1.6725726692446081,1.6197260110907765,1.5756234082279048,0.2536596284722105,1.8623287590316153,1.620527775395291,0.21853256958630315,1.0,1.7534140435427406,1.5018597848706803,0.6569651165808199,1.3421707381477292,1.69327911356642,0.34862197241698395,1.5128601866681328,0.830985919074097,0.9530986957030275,0.17737137720702068,1.5389286945571163,1.7831444225378068,1.739790467140733,0.12473334195943975,0.8988286075030857,1.7536989891020789,0.8567372053510798,1.735937076188267,1.4640737821701688,0.4529223099566519,1.5077502189302272,0.8196700107965177,0.7331060706642526,0.08761907325367578,0.16684034524466362,1.480347751597278,0.24840040523238852,0.7538523917007869,1.6431289209260598,1.0576553728985671,1.0707110683374144,1.2018169316974467,0.6004040278678845,0.4085220195732849,1.560810675645767,1.9193613673279684,0.7394536337629626,0.9921753963220196,1.4769160796810104,1.895678082938631,1.5267705138666046,1.4309538106495927,0.1163064696413759,1.345471412675909,0.8284845028102432,0.9292497133697848,1.9562859772470629,1.8194529537956756,1.1360045988568204,1.324320022551932,1.667790111663287,0.40398768931716755,1.783171923761773,1.2668033109790542,1.6900089708109765,1.8132927426911134,0.2354082576564004,0.170345437442996,0.24229691859210672,1.5839009729047604,0.2350042289596801,1.7105769222856921,0.6267580048359243,1.6523936392851095,1.9036107721298103,1.194367818325063,1.080122653033477,1.974287536367013,1.3137913999393942,1.95692564151102,1.7055638872740282,0.9534702527015306,1.4805291429679237,1.943687676297229,1.738923181917026,1.9559604865676965,0.15324368341088349,1.8820790328419907,1.8420747147100736,1.9292837786075998,1.8045424804263008,0.5496823197232192,1.8296377957958552
