,loss
0,2.6864562034606934
1,2.603040933609009
2,2.5180745124816895
3,2.4391801357269287
4,2.3636231422424316
5,2.288687229156494
6,2.2166543006896973
7,2.1483261585235596
8,2.092683792114258
9,2.036083936691284
10,1.9827773571014404
11,1.933688998222351
12,1.8825950622558594
13,1.836063265800476
14,1.7931686639785767
15,1.7461313009262085
16,1.7060072422027588
17,1.6657942533493042
18,1.6264991760253906
19,1.5897470712661743
20,1.5522998571395874
21,1.51520574092865
22,1.481980323791504
23,1.446909785270691
24,1.414501667022705
25,1.3823575973510742
26,1.3528848886489868
27,1.3214948177337646
28,1.293018102645874
29,1.2643998861312866
30,1.236052393913269
31,1.2105515003204346
32,1.1880192756652832
33,1.1639550924301147
34,1.144286870956421
35,1.1220500469207764
36,1.1001442670822144
37,1.0802770853042603
38,1.057612419128418
39,1.0352845191955566
40,1.0149270296096802
41,0.9983948469161987
42,0.9797211289405823
43,0.9656408429145813
44,0.9538083672523499
45,0.9401516318321228
46,0.9275655746459961
47,0.9165270924568176
48,0.9048348069190979
49,0.8899467587471008
50,0.8783716559410095
51,0.8679318428039551
52,0.8553736209869385
53,0.8465274572372437
54,0.8356667160987854
55,0.8259350657463074
56,0.8163555860519409
57,0.8092025518417358
58,0.8007282018661499
59,0.7914638519287109
60,0.7849608063697815
61,0.7756946086883545
62,0.768497884273529
63,0.761915385723114
64,0.7527019381523132
65,0.7461094260215759
66,0.7381120920181274
67,0.7302464246749878
68,0.7210628986358643
69,0.7138314247131348
70,0.7041294574737549
71,0.6946635842323303
72,0.6858881115913391
73,0.6767867803573608
74,0.6682880520820618
75,0.6626936793327332
76,0.6550941467285156
77,0.6465878486633301
78,0.6399415135383606
79,0.6308295726776123
80,0.6231756806373596
81,0.6165343523025513
82,0.6109215617179871
83,0.6026603579521179
84,0.5947808027267456
85,0.5880225896835327
86,0.5819100737571716
87,0.5754138231277466
88,0.5697696208953857
89,0.5633422136306763
90,0.5581673383712769
91,0.5520889759063721
92,0.546538233757019
93,0.5418365001678467
94,0.5359854102134705
95,0.5305633544921875
96,0.5262296795845032
97,0.5212368369102478
98,0.5157926678657532
99,0.5114076733589172
100,0.5072849988937378
101,0.5018672347068787
102,0.4948291480541229
103,0.48917701840400696
104,0.48574262857437134
105,0.4803091883659363
106,0.4755057394504547
107,0.4707149863243103
108,0.4666633903980255
109,0.46293506026268005
110,0.45762699842453003
111,0.4555928707122803
112,0.4558616876602173
113,0.4545462727546692
114,0.4508212208747864
115,0.4449513852596283
