,loss,lr
0,14.117741584777832,0.0002
1,20.8607120513916,0.0002
2,17.20819664001465,0.0002
3,22.8917293548584,0.0002
4,23.098644256591797,0.0002
5,22.23238182067871,0.0002
6,23.929758071899414,0.0002
7,21.804515838623047,0.0002
8,23.691007614135742,0.0002
9,20.739036560058594,0.0002
10,23.842073440551758,0.0002
11,18.777233123779297,0.0002
12,26.006614685058594,0.0002
13,20.72062110900879,0.0002
14,23.852115631103516,0.0002
15,19.108720779418945,0.0002
16,25.214550018310547,0.0002
17,20.75676155090332,0.0002
18,26.511940002441406,0.0002
19,22.728008270263672,0.0002
20,25.00836944580078,0.0002
21,23.32597541809082,0.0002
22,21.775060653686523,0.0002
23,20.877368927001953,0.0002
24,21.17867660522461,0.0002
25,20.227941513061523,0.0002
26,20.450849533081055,0.0002
27,19.540252685546875,0.0002
28,21.111324310302734,0.0002
29,20.278095245361328,0.0002
30,21.493236541748047,0.0002
31,20.47915267944336,0.0002
32,22.075227737426758,0.0002
33,21.413238525390625,0.0002
34,20.666038513183594,0.0002
35,21.62000846862793,0.0002
36,18.923580169677734,0.0002
37,19.992101669311523,0.0002
38,17.901758193969727,0.0002
39,19.58240509033203,0.0002
40,19.16417121887207,0.0002
41,20.287921905517578,0.0002
42,20.166536331176758,0.0002
43,18.384580612182617,0.0002
44,19.370677947998047,0.0002
45,18.104284286499023,0.0002
46,19.239103317260742,0.0002
47,17.547504425048828,0.0002
48,17.72702980041504,0.0002
49,18.147022247314453,0.0002
50,17.511367797851562,0.0002
51,18.36617088317871,0.0002
52,16.82941436767578,0.0002
53,17.585826873779297,0.0002
54,18.543249130249023,0.0002
55,17.202041625976562,0.0002
56,17.080324172973633,0.0002
57,16.542007446289062,0.0002
58,17.900047302246094,0.0002
59,17.382354736328125,0.0002
60,16.354700088500977,0.0002
61,17.634231567382812,0.0002
62,17.280927658081055,0.0002
63,16.743770599365234,0.0002
64,18.165925979614258,0.0002
65,18.177555084228516,0.0002
66,16.784639358520508,0.0002
67,18.544288635253906,0.0002
68,17.1603946685791,0.0002
69,16.66148567199707,0.0002
70,17.171234130859375,0.0002
71,17.145584106445312,0.0002
72,16.70684814453125,0.0002
73,16.67044448852539,0.0002
74,16.81913948059082,0.0002
75,17.313739776611328,0.0002
76,16.322158813476562,0.0002
77,17.088064193725586,0.0002
78,17.376699447631836,0.0002
79,17.85613250732422,0.0002
80,16.426891326904297,0.0002
81,16.858129501342773,0.0002
82,16.90958023071289,0.0002
83,17.108049392700195,0.0002
84,16.725446701049805,0.0002
85,17.4002742767334,0.0002
86,16.683069229125977,0.0002
87,16.975740432739258,0.0002
