,loss
0,1415.1937255859375
1,1393.76611328125
2,1361.302490234375
3,1314.6817626953125
4,1247.820068359375
5,1157.7554931640625
6,1038.0570068359375
7,877.5645751953125
8,722.7626953125
9,683.020263671875
10,651.2376098632812
11,571.8565063476562
12,561.4522705078125
13,557.1956787109375
14,553.7484741210938
15,550.6168823242188
16,540.589111328125
17,532.9133911132812
18,528.0873413085938
19,522.9401245117188
20,517.64794921875
21,514.3462524414062
22,508.02850341796875
23,506.14715576171875
24,500.3064880371094
25,504.30621337890625
26,492.7463073730469
27,488.4979553222656
28,482.98065185546875
29,478.4848937988281
30,473.5871276855469
31,470.0171203613281
32,465.8837585449219
33,460.5814514160156
34,458.1806640625
35,457.15887451171875
36,447.9403991699219
37,441.6745300292969
38,439.93609619140625
39,437.0466003417969
40,433.33990478515625
41,422.6399230957031
42,417.3739929199219
43,417.4523010253906
44,411.1509094238281
45,413.0032043457031
46,406.8882751464844
47,401.03704833984375
48,401.5987243652344
49,391.43798828125
50,384.5106201171875
51,382.9222106933594
52,377.92578125
53,374.34039306640625
54,372.5723876953125
55,366.5777282714844
56,363.88043212890625
57,365.2278137207031
58,361.30999755859375
59,361.7948913574219
60,364.90728759765625
61,355.0204162597656
62,355.4691467285156
63,355.777099609375
64,351.9874267578125
65,353.7666931152344
66,348.4637756347656
67,350.9544372558594
68,346.3735656738281
69,344.1594543457031
70,342.17218017578125
71,344.8257141113281
72,341.4554748535156
73,347.8234558105469
74,345.2864990234375
75,341.428466796875
76,342.67291259765625
77,339.970703125
78,333.05682373046875
79,331.81817626953125
80,330.21868896484375
81,327.5918884277344
82,326.2882995605469
83,324.87921142578125
84,323.9915771484375
85,322.3871154785156
86,324.3721923828125
87,320.2437438964844
88,321.18310546875
89,314.2806701660156
90,319.89031982421875
91,311.5855712890625
92,313.7871398925781
93,304.9530944824219
94,301.87713623046875
95,299.0347900390625
96,299.2609558105469
97,297.15093994140625
98,293.0653991699219
99,299.4678955078125
100,289.96234130859375
101,287.15728759765625
102,284.2223205566406
103,280.0888671875
104,278.5564270019531
105,281.5719909667969
106,280.38519287109375
107,272.1371765136719
108,276.66680908203125
109,276.4192199707031
110,282.1814270019531
111,274.2418518066406
112,270.59881591796875
113,267.1186218261719
114,267.60882568359375
115,268.7554626464844
116,267.5710144042969
117,267.82562255859375
118,265.3161315917969
119,271.99755859375
120,268.6843566894531
121,267.0602722167969
122,266.6683349609375
123,264.5670166015625
124,258.7832946777344
125,258.0859069824219
126,256.7271728515625
127,256.0125427246094
128,255.83450317382812
129,253.82635498046875
130,254.44705200195312
131,257.1851501464844
132,255.0286102294922
133,257.0854797363281
134,254.9482421875
135,252.06219482421875
136,252.2015380859375
137,255.5989532470703
138,252.54373168945312
139,251.423095703125
140,250.16673278808594
141,249.186279296875
142,249.11566162109375
143,245.37442016601562
144,246.16094970703125
145,250.3563232421875
146,248.80340576171875
147,247.97264099121094
148,247.22047424316406
149,248.3929901123047
150,246.0645294189453
151,244.34307861328125
152,244.3350067138672
153,244.999755859375
154,241.94691467285156
155,244.5759735107422
156,247.310546875
157,260.9278564453125
158,263.49609375
159,253.2635040283203
160,251.8385467529297
161,243.61257934570312
162,247.98382568359375
163,250.8240509033203
164,249.55372619628906
165,245.93104553222656
166,243.55856323242188
167,244.32647705078125
168,241.48214721679688
169,240.10972595214844
170,239.12306213378906
171,239.98052978515625
172,242.2511444091797
173,242.14849853515625
174,238.42367553710938
175,239.74729919433594
176,234.6026153564453
177,241.71627807617188
178,239.17861938476562
179,238.67166137695312
180,244.4020233154297
181,237.98678588867188
182,238.32391357421875
183,237.4578094482422
184,237.428955078125
185,234.4668731689453
186,232.8881378173828
187,233.15724182128906
188,232.7889404296875
189,231.21588134765625
190,232.5848846435547
191,232.1969757080078
192,231.4943084716797
193,234.40554809570312
