Country Name,Albania,Angola,Australia,Austria,Azerbaijan,Bangladesh,Belarus,Belgium,Bolivia,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Costa Rica,Croatia,Czech Republic,Denmark,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Estonia,Finland,France,Germany,Ghana,Greece,Guatemala,Honduras,Hungary,India,Indonesia,"Iran, Islamic Rep.",Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, Rep.",Kuwait,Kyrgyz Republic,Latvia,Lithuania,Madagascar,Mali,Mexico,Moldova,Mongolia,Morocco,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,Rwanda,Saudi Arabia,Senegal,Singapore,Slovak Republic,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Tanzania,Thailand,Tunisia,Uganda,Ukraine,United Kingdom,United States,Uruguay
Albania,1.0,0.1520435291325795,0.06059890610009064,0.07927099306474883,0.12776560223829045,0.08342127633426305,0.13001329758268887,0.09132109637699935,0.09864029930489268,0.08335620753061829,0.10884437220390696,0.12600974926675204,0.1178501479228425,0.08114952565511063,0.07545212094231632,0.14309495051360724,0.089999919749036,0.10671220848374921,0.0793433734521537,0.10248645810605089,0.1086865128221656,0.0960466604644733,0.06935678177679858,0.14980414353624943,0.16686119237043454,0.10429466813938348,0.11824879889250584,0.09216277084459412,0.10009340253225694,0.08334815803285268,0.08687747331420018,0.09237188690679764,0.11477590990177303,0.0763549154654817,0.06943458399273562,0.08337597978122917,0.08444122492026591,0.07050819809519952,0.10040795586515787,0.13210692371031715,0.08329416651787937,0.08592781508623516,0.0851088796064046,0.2167040067578912,0.09903325439644974,0.07831627165704821,0.09050115965336952,0.07395215274784528,0.09079347800567387,0.09397695437880892,0.1314502944617733,0.12250860273536858,0.06567322435009713,0.1264026714628524,0.07536332086298335,0.09797621092045379,0.09156587290856694,0.08671150391722897,0.09492139311945819,0.07451044133821622,0.07262813106291534,0.08934615003219336,0.08557371215079215,0.11514546608840003,0.09684184649301057,0.13263860834274804,0.08986333972812448,0.12180393724299834,0.07517807026507475,0.10093019504437228,0.07998822735891933,0.09349053794142255,0.10042463282772754,0.1287331108221939,0.07644505935812358,0.12351936650893808,0.12997780696943245,0.12042525747073751,0.13196133815889322,0.11243156566920606,0.0816622757972471,0.0975140068635218,0.08736050920222252,0.10894403168154074,0.15214322754543125,0.08184318315799077,0.11390344242936408,0.10598157571573494,0.09890434200577058,0.11388276847271941,0.08323328323264494,0.09431061467157659,0.08030777027645475
Angola,0.1520435291325795,1.0,0.13314064683990023,0.1565871317324459,0.17439741735555325,0.19835705844640755,0.05735237606213839,0.1509348504247853,0.1787127270495347,0.14716423052257774,0.12397780472616936,0.13342232855548403,0.16620035899148483,0.15400596866619548,0.14272444423681918,0.139043165927322,0.1590735809314328,0.19401522098077345,0.1259587226693481,0.1292201652281934,0.13996440141519895,0.1366826491016428,0.12424950277696721,0.11023608329755016,0.0432898190378727,0.19765063633006963,0.14580222090509792,0.14541690876512062,0.13572567632015692,0.14208599560462387,0.1573366311662793,0.10614013748168392,0.14293070930908844,0.14198602320391152,0.13295428150379499,0.11348311584901628,0.18602009874611108,0.13772070810303,0.1665024180921965,0.10182770891400363,0.15463535744190857,0.12769095771875982,0.1611268561256956,0.2088435002410039,0.1758633543049068,0.1621641404829483,0.17086858173517494,0.13597234684586287,0.1901810607159561,0.145902042136562,0.15428647983580399,0.18723424537415911,0.1591416990230537,0.1494182920490942,0.13677352824421746,0.11271450499349843,0.17560939753261687,0.14907527734187734,0.1950457961302334,0.1230414114031697,0.14749722454711128,0.16924299054138733,0.15576730217596177,0.12018509919767552,0.15313241540720832,0.1835289673166368,0.19106379565062193,0.19349337744036677,0.13049260619473765,0.17969756630231454,0.1613767291412301,0.11454896179571762,0.10772428410792097,0.04656740774110227,0.10927999621246567,0.17184239557531725,0.20255697309885523,0.14516962198078948,0.17521144757229937,0.09371543051779754,0.1586706332709874,0.127136999172599,0.13754331185810853,0.12711508630646753,0.14382638842709666,0.17497395494563575,0.17277116641182408,0.1871481440617428,0.1816600194838981,0.15207753456232517,0.18239317515865855,0.14806379617167909,0.16355366517530873
Australia,0.06059890610009064,0.13314064683990023,1.0,0.04874594511162755,0.1181208523152917,0.07125169130423624,0.11657668174970952,0.06476236725006003,0.08155039237793814,0.0706963814579779,0.07764099818730127,0.1231130223485651,0.11589973577684062,0.06891551773039063,0.04503179151806767,0.13464871456521899,0.07597181472950866,0.09819496757518562,0.053982006077359444,0.07129930352049176,0.07762553515134772,0.0747905473131429,0.04857683226632073,0.14746882477011675,0.15716409486087146,0.10151278994005657,0.09430138869547734,0.07306101058658505,0.08213520092068377,0.06147788657308468,0.05623578729069275,0.06673860353409707,0.09657556216490304,0.044724683059604545,0.028576614566374538,0.06108656762626341,0.0860252919565428,0.045320895735437655,0.09355794039945818,0.10991221149452679,0.11659154607037021,0.059707732919618964,0.06339736624134697,0.22943113856191213,0.09260058948569075,0.056194636805134486,0.064090153041089,0.050612169710415274,0.09396929230936406,0.08612952900211629,0.11788545766725263,0.12288504829421573,0.058861521518409614,0.13224311080973045,0.042903191504521716,0.06470302813745411,0.07693664191772602,0.07014809939985392,0.09381340986874695,0.0627467820767742,0.04672346322710912,0.05787952727664057,0.06934689351111183,0.0971793904882113,0.0720363812448767,0.13818925896691142,0.08529539872048814,0.12313131531450272,0.049377105747661576,0.0823139555538484,0.05183305559122562,0.0850141659587898,0.07814415682312613,0.11932926539412403,0.05695545727280801,0.10208993792819768,0.1370402080422777,0.1225077754887696,0.13807728428431568,0.09104890929987505,0.07518280754084429,0.06701885987201965,0.05832120972792141,0.09502145813829224,0.12656462477391536,0.07198858925792806,0.09599823728202031,0.10397960697248429,0.08633157879178008,0.10752444784931506,0.06749588800190234,0.05677711933361781,0.080466161051752
Austria,0.07927099306474883,0.1565871317324459,0.04874594511162755,1.0,0.11927885021889091,0.05670756591468354,0.11703920178052078,0.03428293079427683,0.07835160191428427,0.08419791056283843,0.09907392671679763,0.12634917271208956,0.12079035734954523,0.08431897125296048,0.041953991733308285,0.15208070061305287,0.07591021674209562,0.07319476638191891,0.07609971778252403,0.09875770455761287,0.08755080675090522,0.06753588936955075,0.06240064279527185,0.15270077204358234,0.16941915838139154,0.09898669671082387,0.09622081010052266,0.07179327348891791,0.07079892481030862,0.05036993240983107,0.025880806063022514,0.09378532534395126,0.11751568169630208,0.057009302711660256,0.05024839036363554,0.07930269412422411,0.07970580162014314,0.07703031456839698,0.07661766642087683,0.1395340590004838,0.12840611702155508,0.06332218782959675,0.07612444111473295,0.228630603711948,0.09024687406904022,0.06510394091221837,0.07200159473221189,0.06300906173811502,0.10172514700873186,0.09218706541348039,0.12778258707672108,0.12324324740603088,0.06975424089712136,0.1363255870786526,0.04927415063714622,0.08245663786084059,0.07147496693058836,0.08445110063954382,0.08730466053266403,0.06178257128771038,0.052241859261162094,0.059465681360232635,0.06717677757087584,0.10283298176116476,0.078914742373636,0.1498296214379887,0.07653629116018616,0.11241882248669666,0.07165097268995259,0.0704156969969515,0.054565536500461066,0.09287722583365268,0.09025608625226958,0.14357534427454974,0.09027846958967134,0.09862713123324471,0.13248160978705753,0.11939917064918498,0.12255550680827623,0.10777525777846403,0.07613289805543465,0.07991796892909558,0.06803291613792742,0.08245362159806492,0.13161334280857326,0.06591887047341173,0.08727569689076671,0.08743495403137164,0.08323495636271941,0.12020788600995375,0.043777859380836774,0.04433216953365298,0.08307829483399778
Azerbaijan,0.12776560223829045,0.17439741735555325,0.1181208523152917,0.11927885021889091,1.0,0.10656055012784454,0.1667308042374217,0.0977185590144316,0.07889959648520702,0.1368344187885872,0.09809691351779286,0.12425003880281665,0.06800759023325881,0.1314257516755031,0.12070638669034676,0.17030839185213603,0.09599971227928898,0.10050882070861401,0.10862675573239595,0.1266964873621832,0.11310026048307269,0.10396077908444064,0.12006671894022228,0.14971515132498445,0.17388201845031648,0.09446951955283177,0.09900861549386177,0.08679177886341283,0.12822640950748856,0.12354808921336716,0.10690935165130042,0.13373835881919383,0.1493175952372761,0.09930185886267684,0.11886082039737195,0.129807458290555,0.13640174500310429,0.11800456869163539,0.14829451630573096,0.1473442475427273,0.15563854578262365,0.1277000524007316,0.11014154691436465,0.224834609488126,0.08498361587906163,0.08191303330195468,0.08204201777962836,0.12034253993880144,0.08139983754165099,0.1072303173667532,0.07463536116735714,0.08561790837429317,0.11183677252718768,0.1403769879684651,0.1265791579900328,0.09621792519722482,0.10531070865933882,0.09116299112619046,0.12777262504948833,0.15282335941531205,0.11126519247627585,0.08287218145969606,0.12447680745780734,0.12891009734849365,0.12100133347366702,0.09832776539133478,0.11025918509287774,0.11992111137703304,0.10923150106366367,0.10896481238027693,0.11352879447666506,0.13821263628479358,0.13762652763928673,0.16438975143074896,0.12659165609046535,0.09283290163191071,0.1328922782687261,0.09823522677131001,0.1337495859143599,0.14946171905200986,0.129398423976877,0.1256633037924552,0.07452251187499799,0.12258194462480138,0.13325342095163747,0.1254617043950947,0.11826866057515346,0.1341709860332943,0.1027878216293524,0.10874378985649184,0.11095271746302611,0.1106540782259922,0.13709025640446654
Bangladesh,0.08342127633426305,0.19835705844640755,0.07125169130423624,0.05670756591468354,0.10656055012784454,1.0,0.1636180349347998,0.07090158619969375,0.06177098608611618,0.09116593307115942,0.12871792734748286,0.15081388346866106,0.11845450422766679,0.09602566271356291,0.06963366592437023,0.17963641750070194,0.07761350572176975,0.061009479617546006,0.09137714445112854,0.12151666642527463,0.11631420567413739,0.10259570168952625,0.08922723827874693,0.16415941290514066,0.20827639178573226,0.08003632387663204,0.11443507765569054,0.1036102435451008,0.11211546650763039,0.08661031785578857,0.06557210992973392,0.10486509482441543,0.13845482829851444,0.08109600684071563,0.07891377653948256,0.10141846547704861,0.0629067310932857,0.08967884384600108,0.08481356324293986,0.17076744563996335,0.1372479842338882,0.10142745014179706,0.07891831219601347,0.22312058195119633,0.08891599976927991,0.06737926429839274,0.06400949826858073,0.08554174745269227,0.0735329745467637,0.10403274969941258,0.12296211604498354,0.11406623210061571,0.08005993220893791,0.1669648068464248,0.07606840005509935,0.09252176107273839,0.0758987034965467,0.08477312185203785,0.053435313519005385,0.10023156366189012,0.07207053070533896,0.06528619859246614,0.07669090877065732,0.14327828730868594,0.08461802764465645,0.13632652073026694,0.06562630238648767,0.10327335190394255,0.09836655007149753,0.0621288093940372,0.07712331216163257,0.11918656610065825,0.12558998223299833,0.1845394656225544,0.10409604255629379,0.08227883720859572,0.11847353632982598,0.14011248888352196,0.1279126434633608,0.14339500600353156,0.08129802304171813,0.1133117430461626,0.0966011512981736,0.11625251943543127,0.1655548287017095,0.06619395013290771,0.09330975929779944,0.07246607182229116,0.0679387688948472,0.11702793952288454,0.048252484876554515,0.07434497744670743,0.07059849124720671
Belarus,0.13001329758268887,0.05735237606213839,0.11657668174970952,0.11703920178052078,0.1667308042374217,0.1636180349347998,1.0,0.11749117616366887,0.14186504386404192,0.13096542845787518,0.12191666490506106,0.11537139227481333,0.14778096602535115,0.11768072771394263,0.12481229403600337,0.12556277737635002,0.13008169746614184,0.15752380017101567,0.1272980676296642,0.12331543114941473,0.11081094303770302,0.11434130203164626,0.10112390267526547,0.12054664592880344,0.053574493808544746,0.17200198758969684,0.12403629486514808,0.11685747450058243,0.09357709939238668,0.12021575351372049,0.11790370618711883,0.10692150235170579,0.14756624265296167,0.12902852404584922,0.1179053635002138,0.10760215737340131,0.1428289495712068,0.13442241429681928,0.1269607578780439,0.11824797537714425,0.1279699869597152,0.10948184336687893,0.14059333777365773,0.21309392387433862,0.14218903797211008,0.13884734614259323,0.13960955462300972,0.11673007010721706,0.15163163497679943,0.11178666184382163,0.1585169307098868,0.16433123267722835,0.13964010094170087,0.12115744897788888,0.1190230042285466,0.10523482466623243,0.13579760891577194,0.1379403538957667,0.15333079344750689,0.10398875798697212,0.12895556353851506,0.1369662517575055,0.13706622934998952,0.08842507921788886,0.14184401175302983,0.15447631248934604,0.1507499108816558,0.14435434050026247,0.12201892164429606,0.14205002946324863,0.1332283688501148,0.09043254488057449,0.10532078083936029,0.07549828096918654,0.11397396051909589,0.1526268565731764,0.15554955719566585,0.13198294289942333,0.12994631577774407,0.09267306479152132,0.1357610846190075,0.11686487352867057,0.11784533277575705,0.13272906242858096,0.16174629719802872,0.13385621099687275,0.13463835411397992,0.15552080911482957,0.14617734641652788,0.15269158333473085,0.14188638031924572,0.12245798087573263,0.14732591446872564
Belgium,0.09132109637699935,0.1509348504247853,0.06476236725006003,0.03428293079427683,0.0977185590144316,0.07090158619969375,0.11749117616366887,1.0,0.08580135028297249,0.09537124127298308,0.09027664250143108,0.1099442509714343,0.11236435990058798,0.09805555054150056,0.054896184948886186,0.15004810035414454,0.07612180708228786,0.07973985967331912,0.07979175988300724,0.10074214472031179,0.07990885510864487,0.06384330350210503,0.05514834974973727,0.14137792416068717,0.16238842260199104,0.10668462381656474,0.08108490723595362,0.060786769741939264,0.07199157110735624,0.04348835760422847,0.04331657038689444,0.10179678477607017,0.11093765717131157,0.05671722365967267,0.06569394561876722,0.08151969856089429,0.09459691489166681,0.09120395675607762,0.09939373800843046,0.1334304758419015,0.11923064807089447,0.060614572726713896,0.08215758160239969,0.2379310290882195,0.08981361718808464,0.06501111672045158,0.06960272237229242,0.061861282034736224,0.10088874599105609,0.09996870778604415,0.11043312993461701,0.10932907577112447,0.07416373173293835,0.12567481801841454,0.06987579204860414,0.07931117199530684,0.08261163579638267,0.08254295138482601,0.09729774192298245,0.08331936088200056,0.051785551383006966,0.06719812072279371,0.07578710530234266,0.09332101191184766,0.09022295302926045,0.13671873635889265,0.08506583438478546,0.11869318025623124,0.07878726612647832,0.07927973982237232,0.05816714297587759,0.09187664530348875,0.08433407842088671,0.13966068358345043,0.09822316860618707,0.08745513403698421,0.13792524232626557,0.10908060575043112,0.11888318038939107,0.1021440743815271,0.08881196711812243,0.07194034426095332,0.06827496802256779,0.07377226100212332,0.11119636740342623,0.07739593845232583,0.08087364167778,0.10395928687395396,0.0789739229012587,0.11663670843248991,0.05572090550187044,0.04730453872737999,0.09965803058679962
Bolivia,0.09864029930489268,0.1787127270495347,0.08155039237793814,0.07835160191428427,0.07889959648520702,0.06177098608611618,0.14186504386404192,0.08580135028297249,1.0,0.10283475618580448,0.10103849586048423,0.11622886694580851,0.07074156106978695,0.09261863907040338,0.09499140112288523,0.15972365268560892,0.07143218000145396,0.0621262901711963,0.1082828192033373,0.11415930041260224,0.08792200263625241,0.09711437472094554,0.08703465461022808,0.15313024402378794,0.18210509620647228,0.0975966592679927,0.08645957698992901,0.07814962560206637,0.08541071798635486,0.10422939546786911,0.07863329511883907,0.10921211428247125,0.1447461883264462,0.08809185432849144,0.08557299912328967,0.11191000396398029,0.07498446523156847,0.08768957982350412,0.09434452467546822,0.1515359055142961,0.1220015340707075,0.09927605336664667,0.07271060220304217,0.21433665684042616,0.0674633507602575,0.07443902805852229,0.047609483189202995,0.08794441945296402,0.04597673200123994,0.0650477213565343,0.08807541900397763,0.09003595720771297,0.1022233733237526,0.12983368547339777,0.10244690913414353,0.09249265769173723,0.05204214304870647,0.07183656239170215,0.08170475276279088,0.11375167470036938,0.09291570324366145,0.04688945139709912,0.12014063318265689,0.10486391629898223,0.11224026025030154,0.09365579109506271,0.06623105226584551,0.06879547570619868,0.09183121630973057,0.0696810711812824,0.08911962368306739,0.12030747381790369,0.11900574011671627,0.166071231338769,0.10397649929834848,0.08526535445331224,0.09053361139364434,0.1072767880464935,0.09049398610481685,0.1412015555919994,0.09500279415028513,0.11446070776427252,0.06807327035535371,0.1194173993697667,0.14798734555138285,0.06556098714802464,0.08222041753739427,0.10290219878583379,0.06430470163014577,0.11130282962458836,0.07442392695468143,0.09515331815706657,0.10328570754421104
Brazil,0.08335620753061829,0.14716423052257774,0.0706963814579779,0.08419791056283843,0.1368344187885872,0.09116593307115942,0.13096542845787518,0.09537124127298308,0.10283475618580448,1.0,0.12608877900295687,0.14497584760419807,0.1461489884850628,0.10094150287548487,0.06960375324032192,0.1623254221933219,0.07969613935273381,0.1244581249047511,0.06091471900492045,0.10767007622926705,0.12378960695283797,0.12002743369543759,0.09510781878068136,0.12571485883624023,0.17359134813882096,0.1093684364261334,0.13161659744052184,0.12055931916927094,0.12507341476420064,0.0888406726501498,0.09436232300132083,0.06019338227480387,0.1332313658251769,0.07505046432821402,0.06495970120258164,0.09874761221721032,0.10482319586110161,0.0730329450245563,0.10745220348418331,0.14886036706988529,0.1397829677199532,0.09262051976596482,0.09044549816472797,0.23170690223308094,0.13499088925487868,0.0758578395829642,0.09333738818516987,0.08594843155429649,0.11773457126514779,0.12257686638813381,0.15171056345782805,0.16088392782854458,0.08279380652947033,0.15592633739274014,0.07030742947915061,0.08878833990971577,0.09877816396021766,0.09110290119636737,0.08867052225888364,0.08783192210272428,0.09759788967940287,0.09063587011072609,0.06376776006128229,0.13961784466362745,0.08086077609043088,0.17478256871933068,0.12039156279503713,0.1566302318796128,0.06556160495315363,0.0710659371649959,0.09701310015600832,0.11537942505675136,0.10649137679158549,0.132229374452047,0.0673114796051238,0.11938942727818624,0.1674720279588098,0.1523782927958867,0.16556309449814652,0.09377569588614705,0.07600771526468507,0.10754709052074457,0.09817848681275111,0.1299315935038091,0.16969589951558017,0.09652551291438155,0.1342017606916309,0.0944073375312654,0.11207115346793017,0.10736322225016873,0.11109713257505367,0.09772115515973362,0.039811132109136185
