,loss
0,2.8385984897613525
1,2.7609152793884277
2,2.72194242477417
3,2.697237014770508
4,2.6800954341888428
5,2.664649248123169
6,2.6545040607452393
7,2.645298957824707
8,2.6359105110168457
9,2.6264188289642334
10,2.6159589290618896
11,2.6054115295410156
12,2.5931034088134766
13,2.5808403491973877
14,2.5671839714050293
15,2.5522899627685547
16,2.5351810455322266
17,2.516514301300049
18,2.4953155517578125
19,2.473393678665161
20,2.4489126205444336
21,2.4220023155212402
22,2.393315076828003
23,2.3614256381988525
24,2.32897686958313
25,2.29423189163208
26,2.2596516609191895
27,2.220421552658081
28,2.183547019958496
29,2.141831398010254
30,2.0985546112060547
31,2.0503594875335693
32,2.004932165145874
33,1.958275318145752
34,1.904097557067871
35,1.794327735900879
36,1.5866785049438477
37,1.4654576778411865
38,1.3574566841125488
39,1.2668685913085938
40,1.2094089984893799
41,1.1510757207870483
42,1.1060373783111572
43,1.0764830112457275
44,1.046926498413086
45,1.0138293504714966
46,0.9906640648841858
47,0.9667425751686096
48,0.9468613862991333
49,0.9293696880340576
50,0.9082844853401184
51,0.8881179690361023
52,0.8709027171134949
53,0.8543838262557983
54,0.8389328122138977
55,0.8272459506988525
56,0.8122755885124207
57,0.8016711473464966
58,0.7886553406715393
59,0.7773520946502686
60,0.7659608125686646
61,0.755808413028717
62,0.7487677335739136
63,0.7397088408470154
64,0.7323392629623413
65,0.7254624962806702
66,0.7179386019706726
67,0.7122029662132263
68,0.7051519155502319
69,0.7000032067298889
70,0.6955817341804504
71,0.6909165382385254
72,0.6804036498069763
73,0.6840837597846985
74,0.6826987266540527
75,0.677039384841919
76,0.6715320348739624
77,0.6651546359062195
78,0.6598354578018188
79,0.6556933522224426
80,0.6514816284179688
81,0.6479460000991821
82,0.6444863677024841
83,0.641733705997467
84,0.6392747759819031
85,0.6368666291236877
86,0.6343477368354797
87,0.6321645379066467
88,0.6301316618919373
89,0.6278017163276672
90,0.6267975568771362
91,0.6260554194450378
