,loss,lr
0,128.43649291992188,0.0002
1,181.00823974609375,0.0002
2,189.61175537109375,0.0002
3,192.77081298828125,0.0002
4,178.7423553466797,0.0002
5,171.84771728515625,0.0002
6,177.10682678222656,0.0002
7,175.37384033203125,0.0002
8,164.91773986816406,0.0002
9,173.72637939453125,0.0002
10,168.42916870117188,0.0002
11,171.5034942626953,0.0002
12,169.51214599609375,0.0002
13,159.3523712158203,0.0002
14,168.7769775390625,0.0002
15,156.68505859375,0.0002
16,162.96932983398438,0.0002
17,157.5326690673828,0.0002
18,161.40939331054688,0.0002
19,149.9638214111328,0.0002
20,159.9903106689453,0.0002
21,150.22169494628906,0.0002
22,157.78036499023438,0.0002
23,150.19383239746094,0.0002
24,149.3552703857422,0.0002
25,149.57164001464844,0.0002
26,144.7747802734375,0.0002
27,145.0172119140625,0.0002
28,141.80995178222656,0.0002
29,140.64498901367188,0.0002
30,143.81861877441406,0.0002
31,138.22195434570312,0.0002
32,141.2363739013672,0.0002
33,139.38162231445312,0.0002
34,134.97645568847656,0.0002
35,139.11428833007812,0.0002
36,134.39341735839844,0.0002
37,136.9254913330078,0.0002
38,136.7138214111328,0.0002
39,134.2357177734375,0.0002
40,134.8855743408203,0.0002
41,133.80227661132812,0.0002
42,129.38485717773438,0.0002
43,135.3062744140625,0.0002
44,131.53424072265625,0.0002
45,135.12811279296875,0.0002
46,135.7798309326172,0.0002
47,128.52899169921875,0.0002
48,125.97447204589844,0.0002
49,132.21058654785156,0.0002
50,130.92233276367188,0.0002
51,132.5047607421875,0.0002
52,129.3990020751953,0.0002
53,123.82825469970703,0.0002
54,126.18302917480469,0.0002
55,130.1286163330078,0.0002
56,126.26319885253906,0.0002
57,126.55889129638672,0.0002
58,126.68570709228516,0.0002
59,123.07141876220703,0.0002
60,125.29703521728516,0.0002
61,128.4043731689453,0.0002
62,130.16558837890625,0.0002
63,122.9759292602539,0.0002
64,127.77649688720703,0.0002
65,125.80748748779297,0.0002
66,123.70498657226562,0.0002
67,125.83609771728516,0.0002
68,120.48844146728516,0.0002
69,125.42437744140625,0.0002
70,123.20885467529297,0.0002
71,119.09654998779297,0.0002
72,121.64046478271484,0.0002
73,120.12406921386719,0.0002
74,121.8486557006836,0.0002
75,117.33258819580078,0.0002
76,125.55953979492188,0.0002
77,119.7495346069336,0.0002
78,122.08781433105469,0.0002
79,118.961669921875,0.0002
80,119.19410705566406,0.0002
81,119.40830993652344,0.0002
82,119.89474487304688,0.0002
83,117.05777740478516,0.0002
84,120.52140808105469,0.0002
85,118.35697937011719,0.0002
86,120.18759155273438,0.0002
87,117.1449966430664,0.0002
88,118.16316986083984,0.0002
89,119.57494354248047,0.0002
90,119.12409973144531,0.0002
91,116.48475646972656,0.0002
92,116.62808990478516,0.0002
93,117.39738464355469,0.0002
94,115.77457427978516,0.0002
95,115.43860626220703,0.0002
96,116.0455322265625,0.0002
97,115.49720764160156,0.0002
98,113.89787292480469,0.0002
99,116.80412292480469,0.0002
100,115.67196655273438,0.0002
101,116.25261688232422,0.0002
