,loss
0,2.880206346511841
1,2.794268846511841
2,2.7325973510742188
3,2.673840284347534
4,2.6121487617492676
5,2.548037528991699
6,2.479342460632324
7,2.4057512283325195
8,2.3246469497680664
9,2.247725009918213
10,2.1692214012145996
11,2.0994210243225098
12,2.0321450233459473
13,1.9590651988983154
14,1.8921682834625244
15,1.8277617692947388
16,1.7672626972198486
17,1.7112178802490234
18,1.6576422452926636
19,1.6072214841842651
20,1.5595704317092896
21,1.512146234512329
22,1.4677388668060303
23,1.4282735586166382
24,1.3876279592514038
25,1.3518280982971191
26,1.317625641822815
27,1.2853355407714844
28,1.2548761367797852
29,1.224446177482605
30,1.1992603540420532
31,1.1720526218414307
32,1.1480987071990967
33,1.1212031841278076
34,1.099432349205017
35,1.0765302181243896
36,1.0540679693222046
37,1.0341519117355347
38,1.0148824453353882
39,0.9957415461540222
40,0.975721538066864
41,0.957638680934906
42,0.9401509761810303
43,0.9225601553916931
44,0.9099133014678955
45,0.8897656798362732
46,0.8724234700202942
47,0.8602542877197266
48,0.8477755784988403
49,0.8373440504074097
50,0.8267126679420471
51,0.8165624737739563
52,0.8069465160369873
53,0.7970737814903259
54,0.7885856628417969
55,0.7801010012626648
56,0.7731808423995972
57,0.764446496963501
58,0.7570213079452515
59,0.7506139278411865
60,0.7421171069145203
61,0.7346442937850952
62,0.7251206636428833
63,0.7172765731811523
64,0.7096672058105469
65,0.7025670409202576
66,0.6970213651657104
67,0.689734697341919
68,0.6819920539855957
69,0.6786501407623291
70,0.6706144213676453
71,0.6642357707023621
72,0.6607145667076111
73,0.6560846567153931
74,0.6511245965957642
75,0.6459936499595642
76,0.6407230496406555
77,0.6359502673149109
78,0.6309128999710083
79,0.6269413232803345
80,0.6229747533798218
81,0.6193184852600098
82,0.6156911253929138
83,0.612709105014801
84,0.6094159483909607
85,0.6072483062744141
86,0.6043108105659485
87,0.6014205813407898
88,0.5987025499343872
89,0.5959597826004028
90,0.5915341973304749
91,0.5913389325141907
92,0.5887959599494934
93,0.5863712430000305
94,0.5828902721405029
95,0.5814356803894043
96,0.5810532569885254
97,0.5784896016120911
98,0.5763183236122131
99,0.5734000205993652
100,0.5707001686096191
101,0.5674891471862793
102,0.5655830502510071
103,0.5630618929862976
104,0.5606117844581604
105,0.5580318570137024
106,0.5561697483062744
107,0.554307758808136
108,0.5525023341178894
109,0.5507834553718567
110,0.5487920641899109
111,0.546960175037384
112,0.5448805093765259
113,0.5424757599830627
114,0.5406409502029419
115,0.5386658310890198
116,0.5363197922706604
117,0.5341939926147461
118,0.5324562788009644
119,0.5304714441299438
120,0.5285385251045227
121,0.5266402959823608
122,0.5246289372444153
123,0.523028552532196
124,0.5212108492851257
125,0.5193355083465576
126,0.5179117321968079
127,0.5161959528923035
128,0.5142733454704285
129,0.5127362608909607
130,0.5111420750617981
131,0.5096454620361328
132,0.5080360174179077
133,0.5062346458435059
134,0.5056475400924683
135,0.504104495048523
136,0.5030112862586975
137,0.5018620491027832
138,0.5010440349578857
139,0.499703586101532
140,0.49738356471061707
141,0.49557575583457947
142,0.49307718873023987
143,0.49149587750434875
144,0.4892413914203644
145,0.48707976937294006
146,0.4860573410987854
147,0.4852508008480072
148,0.4835777282714844
149,0.4819449484348297
150,0.4799712002277374
151,0.4790627360343933
152,0.4778865873813629
153,0.4766218662261963
154,0.47512659430503845
155,0.4741167724132538
156,0.4722251892089844
157,0.47081220149993896
158,0.46961796283721924
159,0.46794429421424866
160,0.46723708510398865
161,0.4676043689250946
162,0.46705448627471924
163,0.46602460741996765
164,0.46436434984207153
165,0.4613521695137024
166,0.46110549569129944
167,0.46047526597976685
168,0.4581655263900757
169,0.45586517453193665
170,0.4533601701259613
171,0.4515353739261627
172,0.4496394991874695
173,0.4483027458190918
174,0.44673967361450195
175,0.4456840455532074
176,0.44428855180740356
177,0.44325029850006104
178,0.44190189242362976
179,0.44061702489852905
180,0.43941807746887207
181,0.4383563995361328
182,0.43729010224342346
183,0.43614518642425537
184,0.4340837895870209
185,0.4342411756515503
186,0.4332476258277893
187,0.4359380900859833
188,0.434750497341156
189,0.4321821331977844
190,0.4299830496311188
191,0.4284483790397644
192,0.42605897784233093
193,0.4241865575313568
194,0.4228668510913849
195,0.4212005138397217
196,0.4200478196144104
197,0.4190180003643036
198,0.41814228892326355
199,0.41706568002700806
200,0.41629084944725037
201,0.4156283438205719
202,0.415231853723526
203,0.4144997298717499
204,0.4135950207710266
205,0.41235968470573425
206,0.4110700190067291
207,0.40967729687690735
208,0.40810856223106384
209,0.4068378210067749
210,0.4068430960178375
211,0.4061749577522278
212,0.40490320324897766
213,0.40351468324661255
214,0.40245917439460754
215,0.40133142471313477
216,0.4002363681793213
217,0.39935198426246643
218,0.39829689264297485
219,0.3975330591201782
220,0.3968627452850342
221,0.396016001701355
222,0.39553213119506836
223,0.3944205343723297
224,0.39324119687080383
225,0.392862468957901
226,0.3920659124851227
227,0.3910922706127167
228,0.3898783028125763
229,0.3888300061225891
230,0.38737553358078003
231,0.38721150159835815
232,0.38682010769844055
233,0.38639143109321594
234,0.385576993227005
235,0.3842014670372009
236,0.3828240633010864
237,0.3815372884273529
238,0.38023194670677185
239,0.37954986095428467
240,0.37892836332321167
241,0.3778822720050812
242,0.37714654207229614
243,0.3762417137622833
244,0.3756271004676819
245,0.37495651841163635
246,0.3740633726119995
247,0.3735359311103821
248,0.37277311086654663
249,0.3713289201259613
250,0.3721746802330017
251,0.37190496921539307
252,0.37102094292640686
253,0.3716678023338318
254,0.37175899744033813
255,0.37116390466690063
256,0.37000536918640137
257,0.36875125765800476
258,0.3677063584327698
259,0.3664233088493347
260,0.36535874009132385
261,0.364712119102478
262,0.3648945093154907
263,0.36476650834083557
264,0.3639471232891083
265,0.3626256287097931
266,0.3612271845340729
267,0.3602370619773865
268,0.35914120078086853
269,0.3578602969646454
270,0.3571205735206604
271,0.3564801812171936
272,0.35599493980407715
273,0.35519519448280334
274,0.3542879819869995
275,0.3536737859249115
276,0.35305505990982056
277,0.35247090458869934
278,0.35187700390815735
279,0.35213175415992737
280,0.3517022430896759
281,0.350942462682724
282,0.3498576879501343
283,0.3492565155029297
284,0.34797149896621704
285,0.3474736511707306
286,0.3461723327636719
287,0.3458370864391327
288,0.3454135060310364
289,0.3456616997718811
290,0.34536296129226685
291,0.3445091247558594
292,0.3434295952320099
293,0.3423115611076355
294,0.34123045206069946
295,0.3407436013221741
296,0.33919334411621094
297,0.3385728597640991
298,0.33836671710014343
299,0.3375408947467804
300,0.33815455436706543
301,0.3410699665546417
302,0.33981600403785706
303,0.3373965322971344
304,0.3352111279964447
305,0.3326588273048401
306,0.33141428232192993
307,0.33017686009407043
308,0.32944539189338684
309,0.329252153635025
310,0.3286357820034027
311,0.3280724585056305
312,0.3273831605911255
313,0.32686173915863037
314,0.3263276517391205
315,0.3259037733078003
316,0.32520511746406555
317,0.3243350684642792
318,0.32341238856315613
319,0.3225470185279846
320,0.3221929371356964
321,0.3215363323688507
322,0.3210641145706177
323,0.3205159306526184
324,0.3200569450855255
325,0.32030874490737915
326,0.31942859292030334
327,0.319486528635025
328,0.31902432441711426
329,0.3183760344982147
330,0.31754636764526367
331,0.31661996245384216
332,0.31589534878730774
333,0.3152659833431244
334,0.3148319721221924
335,0.31455275416374207
336,0.3144736886024475
337,0.3139694035053253
338,0.31339460611343384
339,0.3129066228866577
340,0.3121608793735504
341,0.3113132417201996
342,0.3109815716743469
343,0.3104812502861023
344,0.3099200427532196
345,0.30972716212272644
346,0.30905064940452576
347,0.30896976590156555
348,0.3083089292049408
349,0.30859261751174927
350,0.3086530268192291
351,0.30828365683555603
352,0.3074440360069275
353,0.30686238408088684
354,0.3059310019016266
355,0.3052923381328583
356,0.3048654794692993
357,0.30465060472488403
358,0.303912878036499
359,0.30324894189834595
360,0.30394938588142395
361,0.3030652701854706
362,0.3028184175491333
363,0.30232635140419006
364,0.3014943301677704
365,0.301007479429245
366,0.30026084184646606
367,0.2994632422924042
368,0.29867810010910034
369,0.2983125150203705
370,0.29826056957244873
371,0.29774054884910583
372,0.29719194769859314
373,0.2969236373901367
374,0.2963370084762573
375,0.2962898313999176
376,0.2960219383239746
377,0.29730021953582764
378,0.2977721095085144
379,0.29728639125823975
380,0.29571622610092163
381,0.29440072178840637
382,0.2934582233428955
383,0.291690856218338
384,0.29289326071739197
385,0.2920818030834198
386,0.29180118441581726
387,0.29214006662368774
388,0.2917006313800812
389,0.29131245613098145
390,0.29035305976867676
391,0.2894943356513977
392,0.28861355781555176
393,0.2878791093826294
394,0.288014680147171
395,0.28753235936164856
396,0.287544310092926
397,0.286519318819046
398,0.2860754728317261
399,0.285635769367218
400,0.2847231924533844
401,0.2853751480579376
402,0.2845529615879059
403,0.28393593430519104
404,0.2835157811641693
405,0.28253236413002014
406,0.2818714380264282
407,0.28148096799850464
408,0.2807254195213318
409,0.28040045499801636
410,0.27980172634124756
411,0.27950146794319153
412,0.2790784537792206
413,0.2787041664123535
414,0.27829450368881226
415,0.2778746783733368
416,0.27773749828338623
417,0.27726036310195923
418,0.27698108553886414
419,0.2765127122402191
420,0.2760525941848755
421,0.27577707171440125
422,0.27529096603393555
423,0.27501463890075684
424,0.2749825417995453
425,0.2757219076156616
426,0.2761610448360443
427,0.275447815656662
428,0.27450302243232727
429,0.273585706949234
430,0.27292928099632263
431,0.27257585525512695
432,0.2720669209957123
433,0.2719575762748718
434,0.27169325947761536
435,0.271840900182724
436,0.27132999897003174
437,0.2714969217777252
438,0.2711265981197357
439,0.27063673734664917
440,0.27031710743904114
441,0.27044621109962463
442,0.26997479796409607
443,0.26926299929618835
444,0.2688738703727722
445,0.2677987515926361
446,0.2674994468688965
447,0.2675555348396301
448,0.26761144399642944
449,0.2677340507507324
450,0.2667422592639923
451,0.26636630296707153
452,0.2660921514034271
453,0.26549553871154785
454,0.26506781578063965
455,0.26441261172294617
456,0.2641221880912781
457,0.26425448060035706
458,0.2638204097747803
459,0.2634831368923187
460,0.26277071237564087
461,0.2629101872444153
462,0.2621878981590271
463,0.2623208165168762
464,0.2628098726272583
465,0.26214513182640076
466,0.2618308961391449
467,0.2607836425304413
468,0.2604779303073883
469,0.260193407535553
470,0.2597790062427521
471,0.2602313756942749
472,0.2596691846847534
473,0.2594355344772339
474,0.2589695155620575
475,0.2589418888092041
476,0.25874564051628113
477,0.258228063583374
478,0.257980614900589
479,0.25816234946250916
480,0.2578973174095154
481,0.25772273540496826
482,0.2570732831954956
483,0.256447434425354
484,0.25613081455230713
485,0.25604093074798584
486,0.25560206174850464
487,0.25625234842300415
488,0.2577649652957916
489,0.2585192322731018
490,0.2576504349708557
491,0.2569623589515686
492,0.2554386854171753
493,0.25466105341911316
494,0.2542044520378113
495,0.25455501675605774
496,0.25506317615509033
497,0.2549460828304291
498,0.25414812564849854
499,0.2533186972141266
500,0.2527904212474823
501,0.2520889937877655
502,0.25168687105178833
503,0.25166794657707214
504,0.25137630105018616
505,0.2513276934623718
506,0.2512662410736084
507,0.25109875202178955
508,0.250676691532135
509,0.25046786665916443
510,0.25026020407676697
511,0.2503328323364258
512,0.2501993775367737
513,0.2499009668827057
514,0.24960899353027344
515,0.24938727915287018
516,0.248946413397789
517,0.2488120049238205
518,0.24844615161418915
519,0.24833106994628906
520,0.2482668161392212
521,0.24850262701511383
522,0.24864330887794495
523,0.24815012514591217
524,0.24801747500896454
525,0.24762369692325592
526,0.2473382204771042
527,0.24708282947540283
528,0.24703845381736755
529,0.24703863263130188
530,0.24663658440113068
531,0.2467682659626007
532,0.24626822769641876
533,0.24600441753864288
534,0.24577802419662476
535,0.24536393582820892
536,0.24545659124851227
537,0.2449825257062912
538,0.24504372477531433
539,0.24531026184558868
540,0.2453899383544922
541,0.24521470069885254
542,0.24511390924453735
543,0.24540312588214874
544,0.24542537331581116
545,0.24499623477458954
546,0.245714008808136
547,0.2463318407535553
548,0.24397999048233032
549,0.2438698559999466
550,0.24404199421405792
551,0.24408330023288727
552,0.24459169805049896
553,0.2433089166879654
554,0.24422329664230347
555,0.24373933672904968
556,0.24323512613773346
557,0.24284020066261292
558,0.24234682321548462
559,0.24261099100112915
560,0.24215883016586304
561,0.2420554757118225
562,0.24167557060718536
563,0.24246668815612793
564,0.24317032098770142
565,0.24328798055648804
566,0.24528351426124573
567,0.24546173214912415
568,0.242956280708313
569,0.24227945506572723
570,0.24122154712677002
571,0.24069873988628387
572,0.24028825759887695
573,0.24000808596611023
574,0.23976367712020874
575,0.23953458666801453
576,0.23939424753189087
577,0.23947221040725708
578,0.23922400176525116
579,0.23923331499099731
580,0.23998846113681793
581,0.24178166687488556
582,0.24426548182964325
583,0.24349470436573029
584,0.24095728993415833
585,0.23967771232128143
586,0.2382282167673111
587,0.23802901804447174
588,0.237826868891716
589,0.2377094328403473
590,0.23762385547161102
591,0.23780259490013123
592,0.23762410879135132
593,0.23779594898223877
594,0.2376290261745453
595,0.23747822642326355
596,0.23743805289268494
597,0.237314373254776
598,0.23765645921230316
599,0.23732858896255493
600,0.23777201771736145
601,0.23721951246261597
602,0.23725222051143646
603,0.23714494705200195
604,0.23615983128547668
605,0.23799118399620056
606,0.23745183646678925
607,0.2393888235092163
608,0.23974503576755524
609,0.23803232610225677
610,0.23547324538230896
611,0.23617438971996307
612,0.23596152663230896
613,0.23722735047340393
614,0.23680411279201508
615,0.2364712357521057
616,0.23600740730762482
617,0.2360345870256424
618,0.23637481033802032
619,0.2361164540052414
620,0.23619738221168518
621,0.23691125214099884
622,0.2351328581571579
623,0.23562809824943542
624,0.23502162098884583
625,0.23503419756889343
626,0.23482219874858856
627,0.23436561226844788
628,0.23441767692565918
629,0.23470629751682281
630,0.23483486473560333
631,0.23503048717975616
632,0.23461653292179108
633,0.23370854556560516
634,0.23385614156723022
635,0.23368701338768005
636,0.2336428165435791
637,0.2339511215686798
638,0.2334505170583725
639,0.2334924042224884
640,0.23337092995643616
641,0.23334933817386627
642,0.23285119235515594
643,0.23305711150169373
644,0.23310506343841553
645,0.2329365611076355
646,0.23267772793769836
647,0.23258469998836517
648,0.23248130083084106
649,0.2323358952999115
650,0.23350930213928223
651,0.233025461435318
652,0.23179128766059875
653,0.23319728672504425
654,0.23577995598316193
655,0.23611994087696075
656,0.23509342968463898
657,0.23368501663208008
658,0.23243753612041473
659,0.2321617305278778
660,0.23226046562194824
661,0.23161740601062775
662,0.23155000805854797
663,0.2314286231994629
664,0.23131422698497772
665,0.23119406402111053
