,loss,lr
0,1.1634111404418945,0.0002
1,45.823970794677734,0.0002
2,40.374629974365234,0.0002
3,74.07144927978516,0.0002
4,51.67913055419922,0.0002
5,47.731266021728516,0.0002
6,59.861351013183594,0.0002
7,45.922630310058594,0.0002
8,55.82282638549805,0.0002
9,44.3669548034668,0.0002
10,45.0938606262207,0.0002
11,55.338226318359375,0.0002
12,43.72356414794922,0.0002
13,58.670928955078125,0.0002
14,45.21981430053711,0.0002
15,54.79996109008789,0.0002
16,43.8001594543457,0.0002
17,53.615203857421875,0.0002
18,40.68828201293945,0.0002
19,45.65886306762695,0.0002
20,43.041465759277344,0.0002
21,36.77231216430664,0.0002
22,43.1867561340332,0.0002
23,33.6078987121582,0.0002
24,39.89320373535156,0.0002
25,38.052406311035156,0.0002
26,43.6231575012207,0.0002
27,32.740089416503906,0.0002
28,35.692413330078125,0.0002
29,36.97481155395508,0.0002
30,33.556217193603516,0.0002
31,36.259132385253906,0.0002
32,29.72896385192871,0.0002
33,35.844181060791016,0.0002
34,33.10938262939453,0.0002
35,31.141029357910156,0.0002
36,36.57134246826172,0.0002
37,31.516645431518555,0.0002
38,32.57170867919922,0.0002
39,37.909732818603516,0.0002
40,30.19658660888672,0.0002
41,38.56489181518555,0.0002
42,30.32596778869629,0.0002
43,32.508060455322266,0.0002
44,33.11996078491211,0.0002
45,30.201927185058594,0.0002
46,35.09312057495117,0.0002
47,25.402393341064453,0.0002
48,34.574371337890625,0.0002
49,29.82717514038086,0.0002
50,32.05491638183594,0.0002
51,28.815229415893555,0.0002
52,27.159690856933594,0.0002
53,34.73504638671875,0.0002
54,29.607898712158203,0.0002
55,33.879051208496094,0.0002
56,29.199356079101562,0.0002
57,32.35322952270508,0.0002
58,27.011476516723633,0.0002
59,32.29323196411133,0.0002
60,26.00788688659668,0.0002
61,29.57143783569336,0.0002
62,23.658315658569336,0.0002
63,27.546531677246094,0.0002
64,26.305801391601562,0.0002
65,23.57919692993164,0.0002
66,28.947559356689453,0.0002
67,20.402729034423828,0.0002
68,25.921449661254883,0.0002
69,25.637012481689453,0.0002
70,21.581584930419922,0.0002
71,26.472414016723633,0.0002
72,23.565832138061523,0.0002
73,23.2872371673584,0.0002
74,23.235212326049805,0.0002
75,22.810834884643555,0.0002
76,24.284954071044922,0.0002
77,26.116222381591797,0.0002
78,20.44322395324707,0.0002
79,26.227157592773438,0.0002
80,21.908557891845703,0.0002
81,23.140499114990234,0.0002
82,27.70391082763672,0.0002
83,22.261524200439453,0.0002
84,28.446714401245117,0.0002
85,25.167600631713867,0.0002
86,25.407733917236328,0.0002
87,27.720670700073242,0.0002
88,23.70615005493164,0.0002
89,27.81658935546875,0.0002
90,22.05485725402832,0.0002
91,27.370094299316406,0.0002
92,24.595691680908203,0.0002
93,22.960308074951172,0.0002
94,27.176082611083984,0.0002
95,21.498716354370117,0.0002
96,27.59736442565918,0.0002
97,24.567419052124023,0.0002
98,25.27959632873535,0.0002
99,23.7015323638916,0.0002
100,23.36983871459961,0.0002
101,21.73591423034668,0.0002
102,22.259519577026367,0.0002
103,23.72660255432129,0.0002
104,18.429594039916992,0.0002
105,25.871992111206055,0.0002
106,24.036434173583984,0.0002
107,23.460725784301758,0.0002
108,24.733657836914062,0.0002
109,21.257976531982422,0.0002
110,26.469982147216797,0.0002
111,22.34833526611328,0.0002
112,25.727134704589844,0.0002
113,19.865795135498047,0.0002
114,27.798320770263672,0.0002
115,19.47294807434082,0.0002
116,28.73149299621582,0.0002
117,22.271406173706055,0.0002
118,28.04941177368164,0.0002
119,22.108762741088867,0.0002
120,28.049776077270508,0.0002
121,20.40519905090332,0.0002
122,27.962987899780273,0.0002
123,20.477380752563477,0.0002
124,27.98968505859375,0.0002
125,20.967363357543945,0.0002
126,28.823822021484375,0.0002
127,23.935897827148438,0.0002
128,25.24390411376953,0.0002
129,22.797195434570312,0.0002
130,27.582406997680664,0.0002
131,23.444561004638672,0.0002
132,25.84642791748047,0.0002
133,20.473854064941406,0.0002
134,28.265522003173828,0.0002
135,24.996700286865234,0.0002
136,23.319156646728516,0.0002
137,24.192577362060547,0.0002
138,23.725873947143555,0.0002
139,24.732929229736328,0.0002
140,21.54897689819336,0.0002
141,20.84413719177246,0.0002
142,20.527618408203125,0.0002
143,21.70262336730957,0.0002
144,18.5673828125,0.0002
145,25.162090301513672,0.0002
146,20.411344528198242,0.0002
147,24.566471099853516,0.0002
148,22.39424705505371,0.0002
149,22.59541893005371,0.0002
150,21.656509399414062,0.0002
151,22.45454978942871,0.0002
152,21.505874633789062,0.0002
153,21.93714714050293,0.0002
154,21.512414932250977,0.0002
155,21.084936141967773,0.0002
156,22.51032257080078,0.0002
157,18.431867599487305,0.0002
158,21.305631637573242,0.0002
159,18.246736526489258,0.0002
160,18.392820358276367,0.0002
161,21.989425659179688,0.0002
162,16.900304794311523,0.0002
163,26.47821044921875,0.0002
164,20.720670700073242,0.0002
165,24.47725486755371,0.0002
166,20.074764251708984,0.0002
167,23.755714416503906,0.0002
168,20.30658531188965,0.0002
169,23.63422203063965,0.0002
170,17.782930374145508,0.0002
171,23.664018630981445,0.0002
172,20.655256271362305,0.0002
173,21.62879753112793,0.0002
174,20.81818389892578,0.0002
175,18.044841766357422,0.0002
176,21.798011779785156,0.0002
177,18.10713768005371,0.0002
178,21.661151885986328,0.0002
179,17.085969924926758,0.0002
180,19.56568145751953,0.0002
181,17.197513580322266,0.0002
182,18.907983779907227,0.0002
183,18.234006881713867,0.0002
184,16.95753288269043,0.0002
185,20.101642608642578,0.0002
186,16.924837112426758,0.0002
187,17.706296920776367,0.0002
188,19.992698669433594,0.0002
189,17.817914962768555,0.0002
190,23.20651626586914,0.0002
191,19.62176513671875,0.0002
192,22.045549392700195,0.0002
193,18.497682571411133,0.0002
194,22.524024963378906,0.0002
195,17.800745010375977,0.0002
196,23.3604793548584,0.0002
197,17.6826114654541,0.0002
198,22.70921516418457,0.0002
199,17.718996047973633,0.0002
200,20.969268798828125,0.0002
201,19.300277709960938,1e-04
202,13.225616455078125,1e-04
203,13.111554145812988,1e-04
204,15.52963638305664,1e-04
205,12.072066307067871,1e-04
206,11.970407485961914,1e-04
207,13.498115539550781,1e-04
208,10.729144096374512,1e-04
209,11.31655216217041,1e-04
210,10.773045539855957,1e-04
211,9.945693969726562,1e-04
212,10.050278663635254,1e-04
213,9.283987045288086,1e-04
214,8.316039085388184,1e-04
215,9.954397201538086,1e-04
216,8.985208511352539,1e-04
217,9.289527893066406,1e-04
218,8.8125,1e-04
219,9.360261917114258,1e-04
220,8.293622016906738,1e-04
221,9.5621337890625,1e-04
222,8.203636169433594,1e-04
223,9.800126075744629,1e-04
224,8.06134033203125,1e-04
225,10.344818115234375,1e-04
226,7.914214134216309,1e-04
227,9.760124206542969,1e-04
228,8.65958023071289,1e-04
229,9.255254745483398,1e-04
230,8.69102954864502,1e-04
231,9.943726539611816,1e-04
232,8.643165588378906,1e-04
233,9.486920356750488,1e-04
234,8.045982360839844,1e-04
235,8.885856628417969,1e-04
236,8.081787109375,1e-04
237,8.110442161560059,1e-04
238,8.358331680297852,1e-04
239,8.892094612121582,1e-04
240,7.403933525085449,1e-04
241,8.434423446655273,1e-04
242,8.025331497192383,1e-04
243,7.838358402252197,1e-04
244,9.211088180541992,1e-04
245,6.964890480041504,1e-04
246,10.569819450378418,1e-04
247,8.26165771484375,1e-04
248,11.121406555175781,1e-04
249,9.432010650634766,1e-04
250,10.142470359802246,1e-04
251,8.763358116149902,1e-04
252,11.025428771972656,1e-04
253,9.458528518676758,1e-04
254,10.280587196350098,1e-04
255,8.989189147949219,1e-04
256,9.911596298217773,1e-04
257,8.545796394348145,1e-04
258,10.221925735473633,1e-04
259,8.892619132995605,1e-04
260,9.370884895324707,1e-04
261,7.675210952758789,1e-04
262,10.336641311645508,1e-04
263,8.6806001663208,1e-04
264,10.033775329589844,1e-04
265,9.04175090789795,1e-04
266,9.998960494995117,1e-04
267,8.784147262573242,1e-04
268,9.464137077331543,1e-04
269,8.348638534545898,1e-04
270,9.975455284118652,1e-04
271,8.735640525817871,1e-04
272,10.094980239868164,1e-04
