,loss
0,1406.472412109375
1,1368.938720703125
2,1328.662841796875
3,1283.054443359375
4,1232.2396240234375
5,1177.1832275390625
6,1117.2398681640625
7,1054.1729736328125
8,992.1785278320312
9,930.6096801757812
10,875.0011596679688
11,827.4697875976562
12,787.160400390625
13,751.6958618164062
14,715.3109130859375
15,678.5467529296875
16,645.5789184570312
17,619.4863891601562
18,597.80322265625
19,579.470703125
20,564.9129638671875
21,553.1353149414062
22,543.0072021484375
23,535.296142578125
24,530.0679931640625
25,525.7306518554688
26,521.4522705078125
27,517.0671997070312
28,513.8014526367188
29,510.44000244140625
30,508.13458251953125
31,506.14080810546875
32,503.68170166015625
33,501.3805847167969
34,501.46234130859375
35,499.4482727050781
36,497.74273681640625
37,495.49530029296875
38,492.0145568847656
39,490.1304626464844
40,487.1602478027344
41,485.7680969238281
42,482.10296630859375
43,478.7623291015625
44,475.42437744140625
45,472.5623779296875
46,469.4550476074219
47,466.7552795410156
48,464.8890075683594
49,459.2311096191406
50,459.23870849609375
51,453.84521484375
52,449.5997314453125
53,446.0305480957031
54,442.1822509765625
55,438.9390563964844
56,436.087158203125
57,433.1835021972656
58,431.5059814453125
59,427.7215881347656
60,426.44482421875
61,421.94903564453125
62,420.85699462890625
63,417.25531005859375
64,415.7260437011719
65,411.91937255859375
66,410.7575988769531
67,408.21221923828125
68,407.8515930175781
69,408.55181884765625
70,403.25543212890625
71,401.4197998046875
72,399.4422607421875
73,398.6174621582031
74,396.5046691894531
75,394.8575439453125
76,393.7618408203125
77,392.4238586425781
78,391.7076721191406
79,391.8047180175781
80,390.0578918457031
81,388.0273132324219
82,387.1539306640625
83,385.3363342285156
84,385.20147705078125
85,384.2787780761719
86,383.1936950683594
87,382.7129821777344
88,380.3879699707031
89,379.7313537597656
90,378.5976257324219
91,378.3834228515625
92,377.0314025878906
93,376.8022766113281
94,375.7193298339844
95,376.3149719238281
96,374.0499267578125
97,373.6388244628906
98,372.3741760253906
99,372.6111145019531
100,371.07489013671875
101,370.4932556152344
102,372.01556396484375
103,369.3273010253906
104,369.56195068359375
105,366.88214111328125
106,366.27716064453125
107,365.93829345703125
108,365.1842956542969
109,364.73333740234375
110,364.1385803222656
111,363.1444396972656
112,362.3137512207031
113,361.7225646972656
114,360.5137939453125
115,359.92681884765625
116,360.5243225097656
117,359.5711364746094
118,358.4045715332031
119,358.2931823730469
120,356.5296630859375
121,355.29241943359375
122,354.5668029785156
123,354.8302307128906
124,354.52099609375
125,353.89501953125
126,351.43634033203125
127,350.04290771484375
128,351.03167724609375
129,348.87762451171875
130,350.6963806152344
131,346.499755859375
132,346.0045166015625
133,344.9658203125
134,342.0198669433594
135,341.58746337890625
136,342.42108154296875
137,340.7359619140625
138,338.91864013671875
139,340.4842529296875
140,340.4066162109375
141,336.6445617675781
142,333.10638427734375
143,336.32550048828125
144,333.379150390625
145,331.95684814453125
146,330.81195068359375
147,325.090576171875
148,323.96630859375
149,323.8675842285156
150,322.06298828125
151,322.11376953125
152,321.29541015625
153,319.599609375
154,318.2024230957031
155,319.4197692871094
156,316.6307373046875
157,314.081787109375
158,314.9011535644531
159,316.58697509765625
160,312.0946960449219
161,311.51153564453125
162,312.00860595703125
163,309.9117126464844
164,309.8914794921875
165,313.42474365234375
166,308.1260986328125
167,309.78216552734375
168,310.7450866699219
169,307.17376708984375
170,305.9095764160156
171,308.1809387207031
172,307.47100830078125
173,304.3613586425781
174,304.47991943359375
175,303.4012145996094
176,303.91851806640625
177,303.2161560058594
