,loss,lr
0,29.193828582763672,0.0002
1,29.00009536743164,0.0002
2,28.7000789642334,0.0002
3,28.521696090698242,0.0002
4,28.39084243774414,0.0002
5,28.15786361694336,0.0002
6,27.971567153930664,0.0002
7,27.73894500732422,0.0002
8,27.447818756103516,0.0002
9,27.16168212890625,0.0002
10,27.009689331054688,0.0002
11,26.88484764099121,0.0002
12,26.67228889465332,0.0002
13,26.47297477722168,0.0002
14,26.30581283569336,0.0002
15,26.125104904174805,0.0002
16,26.044178009033203,0.0002
17,25.903841018676758,0.0002
18,25.715513229370117,0.0002
19,25.549386978149414,0.0002
20,25.532758712768555,0.0002
21,25.41281509399414,0.0002
22,25.241840362548828,0.0002
23,25.166770935058594,0.0002
24,25.087146759033203,0.0002
25,25.001323699951172,0.0002
26,24.913467407226562,0.0002
27,24.757768630981445,0.0002
28,24.786392211914062,0.0002
29,24.685388565063477,0.0002
30,24.729068756103516,0.0002
31,24.519147872924805,0.0002
32,24.474565505981445,0.0002
33,24.366369247436523,0.0002
34,24.355100631713867,0.0002
35,24.19210433959961,0.0002
36,24.235883712768555,0.0002
37,24.208093643188477,0.0002
38,24.154142379760742,0.0002
39,24.082807540893555,0.0002
40,24.052160263061523,0.0002
41,23.975723266601562,0.0002
42,23.802690505981445,0.0002
43,23.788732528686523,0.0002
44,23.92528533935547,0.0002
45,23.873003005981445,0.0002
46,23.75626564025879,0.0002
47,23.586933135986328,0.0002
48,23.54901695251465,0.0002
49,23.808940887451172,0.0002
50,23.668750762939453,0.0002
51,23.632970809936523,0.0002
52,23.380722045898438,0.0002
53,23.70240020751953,0.0002
54,23.464841842651367,0.0002
55,23.3272647857666,0.0002
56,23.484569549560547,0.0002
57,23.427722930908203,0.0002
58,23.366718292236328,0.0002
59,23.23261260986328,0.0002
60,23.389724731445312,0.0002
61,23.43500518798828,0.0002
62,23.25516700744629,0.0002
63,22.99219512939453,0.0002
64,23.455062866210938,0.0002
65,23.265972137451172,0.0002
66,23.11204719543457,0.0002
67,22.869428634643555,0.0002
68,23.15727996826172,0.0002
69,23.126325607299805,0.0002
70,22.933212280273438,0.0002
71,22.887928009033203,0.0002
72,23.0284366607666,0.0002
73,22.827428817749023,0.0002
74,22.680177688598633,0.0002
75,22.901519775390625,0.0002
76,22.4467830657959,0.0002
77,22.70637321472168,0.0002
78,22.371498107910156,0.0002
79,22.624038696289062,0.0002
80,22.366233825683594,0.0002
81,22.421493530273438,0.0002
82,22.319961547851562,0.0002
83,22.66338348388672,0.0002
84,22.530292510986328,0.0002
85,22.30127716064453,0.0002
86,22.24713134765625,0.0002
87,22.345073699951172,0.0002
88,22.348037719726562,0.0002
89,22.03911781311035,0.0002
90,22.230480194091797,0.0002
91,22.410140991210938,0.0002
92,22.49277114868164,0.0002
93,21.9737491607666,0.0002
94,22.192060470581055,0.0002
95,22.449186325073242,0.0002
96,22.095800399780273,0.0002
97,22.067394256591797,0.0002
98,22.073062896728516,0.0002
99,22.130985260009766,0.0002
100,21.99503517150879,0.0002
101,21.91929054260254,0.0002
102,21.8571834564209,0.0002
103,21.946378707885742,0.0002
104,21.854490280151367,0.0002
105,21.9816951751709,0.0002
106,21.705154418945312,0.0002
107,21.747251510620117,0.0002
108,21.626380920410156,0.0002
109,21.762901306152344,0.0002
110,21.790489196777344,0.0002
111,21.654115676879883,0.0002
112,21.639612197875977,0.0002
113,21.5855770111084,0.0002
114,21.711137771606445,0.0002
115,21.67881202697754,0.0002
116,21.542219161987305,0.0002
117,21.602272033691406,0.0002
118,21.50560188293457,0.0002
119,21.462736129760742,0.0002
120,21.592546463012695,0.0002
121,21.572303771972656,0.0002
122,21.41615104675293,0.0002
123,21.42767906188965,0.0002
124,21.398733139038086,0.0002
125,21.539276123046875,0.0002
126,21.523448944091797,0.0002
127,21.400146484375,0.0002
128,21.37387466430664,0.0002
