,loss
0,2.6927289962768555
1,2.6839487552642822
2,2.6748158931732178
3,2.664064407348633
4,2.650650978088379
5,2.6332807540893555
6,2.6119918823242188
7,2.585996150970459
8,2.555166006088257
9,2.514946937561035
10,2.469949245452881
11,2.4111597537994385
12,2.344637870788574
13,2.2637646198272705
14,2.1742780208587646
15,2.0639007091522217
16,1.945287823677063
17,1.8154443502426147
18,1.6817673444747925
19,1.5595548152923584
20,1.4697197675704956
21,1.3977687358856201
22,1.357515811920166
23,1.338915228843689
24,1.3233083486557007
25,1.2981090545654297
26,1.2687114477157593
27,1.2483116388320923
28,1.23814058303833
29,1.2325421571731567
30,1.2275604009628296
31,1.220923662185669
32,1.2140963077545166
33,1.2089097499847412
34,1.2070599794387817
35,1.2035831212997437
36,1.2001582384109497
37,1.196089744567871
38,1.191851019859314
39,1.1868960857391357
40,1.181394100189209
41,1.178131103515625
42,1.17118501663208
43,1.1691474914550781
44,1.168211817741394
45,1.165669560432434
46,1.1623351573944092
47,1.1582863330841064
48,1.1540590524673462
49,1.1480207443237305
50,1.1378746032714844
51,1.135692834854126
52,1.1318398714065552
53,1.1262848377227783
54,1.1205047369003296
55,1.1150490045547485
56,1.1089856624603271
57,1.1040159463882446
58,1.0982539653778076
59,1.0920342206954956
60,1.0862640142440796
61,1.07963228225708
62,1.0737842321395874
63,1.0680879354476929
64,1.062018632888794
65,1.0551012754440308
66,1.0486619472503662
67,1.0416737794876099
68,1.0349962711334229
69,1.0278656482696533
70,1.0208148956298828
71,1.0132359266281128
72,1.0058197975158691
73,0.9983994960784912
74,0.9919313192367554
75,0.9851033091545105
76,0.9780150055885315
77,0.9709109663963318
78,0.9630046486854553
79,0.9540985226631165
80,0.9451185464859009
81,0.9371014833450317
82,0.9280191659927368
83,0.9190134406089783
84,0.9099716544151306
85,0.9001335501670837
86,0.8917322754859924
87,0.8801445960998535
88,0.8714290261268616
89,0.86275315284729
90,0.8536240458488464
91,0.8446761965751648
92,0.8366848826408386
93,0.8290561437606812
94,0.8198981881141663
95,0.8123253583908081
96,0.8024142980575562
97,0.7914791107177734
98,0.7829574346542358
99,0.7745454907417297
100,0.7653728723526001
101,0.7553234100341797
102,0.7478079199790955
103,0.7392396926879883
104,0.7324709296226501
105,0.7233688831329346
106,0.7168533205986023
107,0.7109269499778748
108,0.7047218084335327
109,0.7002483606338501
110,0.6971645355224609
111,0.6935254335403442
112,0.6901230812072754
113,0.6869659423828125
114,0.683246374130249
115,0.6807832717895508
116,0.6772090196609497
117,0.673987627029419
118,0.67110675573349
119,0.6706509590148926
120,0.6719249486923218
121,0.6707857251167297
122,0.6705583930015564
123,0.6630207300186157
124,0.6719821691513062
125,0.6759719848632812
126,0.6744259595870972
127,0.6689748764038086
128,0.6622897982597351
129,0.6545308828353882
130,0.6457683444023132
131,0.6448322534561157
132,0.6446313261985779
133,0.6404702067375183
134,0.6381278038024902
135,0.6385615468025208
136,0.6363676190376282
137,0.6312578916549683
138,0.6279503703117371
139,0.6251100897789001
140,0.6261246800422668
141,0.6328811645507812
142,0.640055775642395
143,0.6427888870239258
144,0.6418750286102295
145,0.6367384195327759
146,0.6289394497871399
147,0.6218836307525635
148,0.6151793599128723
149,0.6105992197990417
150,0.6106665730476379
151,0.6087643504142761
152,0.6083473563194275
153,0.6095640063285828
154,0.610283613204956
155,0.6087245345115662
156,0.6075341701507568
157,0.6057954430580139
158,0.6027301549911499
159,0.5958328247070312
160,0.5982566475868225
161,0.6006594300270081
162,0.6041756272315979
163,0.6036528944969177
164,0.6003420352935791
165,0.5948225855827332
166,0.5890980958938599
167,0.5837689638137817
168,0.5812588930130005
169,0.5781650543212891
170,0.5787354111671448
171,0.577275812625885
172,0.5771996974945068
173,0.5752451419830322
174,0.5735264420509338
175,0.5715183019638062
176,0.5684953331947327
177,0.5649150609970093
178,0.5623886585235596
179,0.5616265535354614
180,0.5623528957366943
181,0.5628526210784912
182,0.5633186101913452
183,0.5611007213592529
184,0.5577882528305054
185,0.5535095930099487
186,0.5506892204284668
187,0.5483627319335938
188,0.5465992093086243
189,0.5438106656074524
190,0.5417481660842896
191,0.5398338437080383
192,0.5371074080467224
193,0.5375409722328186
194,0.5369051694869995
195,0.5361064672470093
196,0.5347283482551575
197,0.5318014025688171
198,0.5280898809432983
199,0.5253137946128845
200,0.5225206017494202
201,0.5197194218635559
202,0.5178347229957581
203,0.5167233943939209
204,0.5150929689407349
205,0.5129797458648682
206,0.5115982890129089
207,0.5100456476211548
208,0.5070808529853821
209,0.5047073364257812
210,0.5063909888267517
211,0.5107436776161194
212,0.5074767470359802
213,0.5029558539390564
214,0.5015652179718018
215,0.5222649574279785
216,0.5092507004737854
217,0.4966166317462921
218,0.5021206736564636
219,0.495929479598999
220,0.4895651340484619
221,0.48813191056251526
222,0.4836881756782532
223,0.4803805649280548
224,0.47984030842781067
225,0.47757700085639954
226,0.47545427083969116
227,0.4737047255039215
228,0.47178134322166443
229,0.4694526493549347
230,0.4677806496620178
231,0.46615684032440186
232,0.46561405062675476
233,0.4729858338832855
234,0.47093427181243896
235,0.46679097414016724
236,0.4612119197845459
237,0.457303911447525
238,0.4560193419456482
239,0.461588978767395
240,0.4714355766773224
241,0.47897613048553467
242,0.4760081171989441
243,0.4669704735279083
244,0.4585283398628235
245,0.4524453282356262
246,0.44770658016204834
247,0.4450836479663849
248,0.4430924952030182
249,0.44277670979499817
250,0.44575533270835876
251,0.44595757126808167
252,0.4439905881881714
253,0.4434882700443268
254,0.4414075016975403
255,0.4380851686000824
256,0.4353692829608917
257,0.4334055185317993
258,0.43216827511787415
259,0.43063074350357056
260,0.4306018054485321
261,0.4288042187690735
262,0.4277361035346985
263,0.42756688594818115
264,0.4249427914619446
265,0.4249853491783142
266,0.42359280586242676
267,0.4258773922920227
268,0.4527619481086731
269,0.4510609209537506
270,0.45595550537109375
271,0.44888976216316223
272,0.43198978900909424
273,0.423524409532547
274,0.4186396300792694
275,0.4247014820575714
276,0.42436686158180237
277,0.42069539427757263
278,0.4170786738395691
279,0.4158298373222351
280,0.4138855040073395
281,0.41110295057296753
282,0.41070690751075745
283,0.4100762605667114
284,0.4172406494617462
285,0.4159771800041199
286,0.4206230044364929
287,0.41815507411956787
288,0.4118945002555847
289,0.4092511236667633
290,0.41044881939888
291,0.42007866501808167
292,0.4228687286376953
293,0.4178033769130707
294,0.40969669818878174
295,0.40241527557373047
296,0.4003334045410156
297,0.40026336908340454
298,0.40247103571891785
299,0.39794185757637024
300,0.40308332443237305
301,0.40698692202568054
302,0.40297242999076843
303,0.4003424644470215
304,0.4086518883705139
305,0.41026318073272705
306,0.4115299582481384
307,0.4059828221797943
308,0.4027459919452667
309,0.4033571183681488
310,0.40285807847976685
311,0.40219512581825256
312,0.4030655026435852
313,0.40231430530548096
314,0.3989430367946625
315,0.3972482979297638
316,0.39513763785362244
