,loss
0,1415.0367431640625
1,1394.3673095703125
2,1360.3175048828125
3,1310.305908203125
4,1237.1217041015625
5,1136.3984375
6,1001.2594604492188
7,839.35693359375
8,705.530517578125
9,683.2067260742188
10,667.3966064453125
11,588.3168334960938
12,570.5731201171875
13,580.098388671875
14,577.60205078125
15,570.02978515625
16,562.927734375
17,556.3352661132812
18,549.6001586914062
19,547.05322265625
20,545.5533447265625
21,542.1521606445312
22,540.970458984375
23,537.5048828125
24,534.9611206054688
25,535.5031127929688
26,531.3228759765625
27,529.98974609375
28,527.4928588867188
29,522.7509765625
30,527.0377807617188
31,525.6060180664062
32,518.9865112304688
33,514.1652221679688
34,510.86553955078125
35,510.4584655761719
36,510.4078063964844
37,507.7114562988281
38,505.6797180175781
39,501.57952880859375
40,502.1292419433594
41,499.6462707519531
42,500.1102294921875
43,500.075439453125
44,500.4341735839844
45,500.155029296875
46,498.3243713378906
47,498.76202392578125
48,494.41046142578125
49,490.2779235839844
50,487.0310974121094
51,490.6377258300781
52,487.41387939453125
53,486.52838134765625
54,482.21173095703125
55,481.0224304199219
56,480.1138916015625
57,477.36236572265625
58,478.1053771972656
59,476.63775634765625
60,475.57757568359375
61,475.5648498535156
62,473.5955810546875
63,472.3797912597656
64,473.01348876953125
65,471.1885986328125
66,468.5513610839844
67,471.4557800292969
68,468.3697509765625
69,467.9806213378906
70,466.6170959472656
71,463.6921691894531
72,464.85821533203125
73,462.8355712890625
74,460.3970642089844
75,463.47283935546875
76,459.0362243652344
77,459.65240478515625
78,460.99383544921875
79,455.50665283203125
80,456.5132751464844
81,459.86163330078125
82,456.0396728515625
83,457.8106384277344
84,453.83917236328125
85,457.2251281738281
86,456.0672607421875
87,454.2971496582031
88,453.8666076660156
89,449.41754150390625
90,448.0075378417969
91,453.50750732421875
92,456.41217041015625
93,446.7789001464844
94,447.41644287109375
95,454.7686767578125
96,453.0503845214844
97,443.4991149902344
98,442.1561279296875
99,444.0507507324219
100,448.6105041503906
101,447.1333923339844
102,446.923583984375
103,444.4266662597656
104,445.76239013671875
105,441.7191467285156
106,442.4867248535156
107,439.1427307128906
108,439.15631103515625
109,443.3630676269531
110,438.0138854980469
111,435.6424865722656
112,435.93646240234375
113,434.6488952636719
114,433.1791687011719
115,432.4085388183594
116,441.2354431152344
117,439.2784423828125
118,435.62652587890625
119,452.81781005859375
120,439.9893493652344
121,435.498779296875
122,448.4555358886719
123,435.6289367675781
124,433.91204833984375
125,444.19036865234375
126,437.6163024902344
127,430.8451843261719
128,428.54412841796875
129,428.5035095214844
130,427.4507141113281
131,427.42218017578125
132,427.04119873046875
133,426.5
134,427.4580078125
135,427.1729736328125
136,425.3106994628906
137,428.7539367675781
138,424.1496887207031
139,425.1153259277344
140,423.8055114746094
141,427.88385009765625
142,425.003662109375
143,425.75933837890625
144,423.85736083984375
145,421.3273010253906
146,424.4897766113281
147,424.6243591308594
148,422.1605224609375
149,431.1628112792969
150,428.7323303222656
151,426.5682373046875
152,425.84503173828125
153,430.2816467285156
154,435.07763671875
155,426.1513366699219
156,420.66571044921875
157,421.68414306640625
158,426.4424743652344
159,422.1905212402344
160,426.5011291503906
161,421.58795166015625
162,416.64422607421875
163,420.5902099609375
164,416.2875671386719
165,415.6388854980469
166,414.7204895019531
167,413.89788818359375
168,416.9460754394531
169,414.7038269042969
170,413.9906921386719
171,415.48992919921875
172,412.99969482421875
173,412.67889404296875
174,412.2497253417969
175,413.5232849121094
176,423.04364013671875
177,428.4537353515625
178,417.52142333984375
179,417.93377685546875
180,418.33734130859375
181,412.17449951171875
182,411.6038818359375
183,410.65069580078125
184,407.8990173339844
185,409.5660400390625
186,410.5306091308594
187,408.9105529785156
188,404.9844665527344
189,410.2928771972656
190,408.84130859375
191,407.2799987792969
192,408.6639709472656
193,405.7563171386719
194,405.17230224609375
195,404.37109375
196,403.8359069824219
197,408.1097717285156
198,402.88177490234375
199,403.3493347167969
200,401.29766845703125
201,401.6189270019531
202,399.2582702636719
203,401.1242980957031
204,399.8551940917969
205,405.051025390625
206,399.84759521484375
207,402.751953125
208,400.070556640625
209,397.0105895996094
210,397.1991882324219
211,397.9161376953125
212,398.6886291503906
213,397.1962890625
214,397.8396301269531
215,399.661865234375
216,396.859619140625
217,397.78936767578125
218,396.1785583496094
219,399.7236022949219
220,393.4718933105469
221,393.0045471191406
222,393.9046630859375
223,395.605712890625
224,393.9244079589844
225,394.4295654296875
226,392.8246765136719
227,391.8185119628906
228,389.72552490234375
229,391.9236755371094
230,390.7688903808594
231,394.7359313964844
232,391.9966735839844
233,387.4896545410156
234,393.19818115234375
235,390.5437927246094
236,390.8492126464844
237,395.07110595703125
238,387.1820373535156
239,396.0049743652344
240,388.6564025878906
241,386.167236328125
242,384.81243896484375
243,385.66314697265625
244,384.9108581542969
245,385.2029724121094
246,384.82110595703125
247,385.1042785644531
248,387.3634033203125
249,387.30419921875
250,389.8963623046875
251,383.4654846191406
252,384.5871276855469
253,386.9979248046875
254,387.61767578125
255,387.88037109375
256,392.19219970703125
257,390.5423278808594
258,383.1464538574219
259,384.0322265625
260,385.3287658691406
261,381.8205871582031
262,382.7156677246094
263,388.6930847167969
264,383.85479736328125
265,381.5030822753906
266,385.0137634277344
267,391.6181640625
268,385.2582092285156
269,379.45111083984375
270,382.3241271972656
271,383.1955871582031
272,385.4966735839844
273,380.35906982421875
274,379.84515380859375
275,380.5454406738281
276,383.5971374511719
277,381.1913146972656
278,380.66278076171875
279,380.0105895996094
280,380.9416809082031
281,379.7958984375
282,380.487060546875
283,382.11505126953125
284,384.4673156738281
285,386.2181396484375
286,382.35589599609375
287,388.8916931152344
288,384.0102844238281
289,387.2201232910156
290,383.1278991699219
291,379.9398498535156
292,380.8609313964844
293,380.7557678222656
294,379.1069030761719
295,377.13525390625
296,377.6373291015625
297,384.9749450683594
298,379.58837890625
299,382.0519714355469
300,379.6612548828125
301,381.6669006347656
