,loss
0,1414.4791259765625
1,1392.8756103515625
2,1360.1748046875
3,1313.134521484375
4,1248.4638671875
5,1160.234375
6,1041.131103515625
7,892.0015258789062
8,737.6138916015625
9,678.8900146484375
10,671.1166381835938
11,602.6170654296875
12,565.184326171875
13,574.8209838867188
14,574.0667114257812
15,561.3934936523438
16,556.1649780273438
17,548.32177734375
18,540.0675659179688
19,537.6825561523438
20,536.2113037109375
21,533.67724609375
22,528.7001953125
23,525.632080078125
24,520.4805908203125
25,513.4679565429688
26,510.22802734375
27,505.8861389160156
28,501.1844787597656
29,494.4688415527344
30,493.7605895996094
31,488.563232421875
32,487.44439697265625
33,476.0419616699219
34,474.8088684082031
35,469.1838073730469
36,459.70709228515625
37,454.3414001464844
38,449.95220947265625
39,441.6070861816406
40,437.7449951171875
41,427.7499694824219
42,421.02569580078125
43,416.7346496582031
44,411.093017578125
45,406.5631408691406
46,404.5527038574219
47,399.4505615234375
48,391.3487243652344
49,387.7601623535156
50,387.9110412597656
51,382.6263122558594
52,378.0669860839844
53,378.69451904296875
54,378.3406066894531
55,373.4664611816406
56,374.7058410644531
57,372.63385009765625
58,369.2745361328125
59,366.9342956542969
60,372.0042724609375
61,370.1501770019531
62,370.12628173828125
63,374.3361511230469
64,365.8448791503906
65,369.0099792480469
66,368.3954162597656
67,373.7268371582031
68,363.9145202636719
69,370.5333251953125
70,371.9082336425781
71,357.5738220214844
72,359.2470703125
73,362.1572570800781
74,356.2674255371094
75,355.5015869140625
76,353.71441650390625
77,353.57183837890625
78,355.4255676269531
79,355.2523498535156
80,352.6336975097656
81,353.909423828125
82,350.0685119628906
83,352.3881530761719
84,349.4561462402344
85,350.9039611816406
86,349.857177734375
87,346.5547180175781
88,347.9241638183594
89,355.512939453125
90,352.2620849609375
91,346.83428955078125
92,349.5007019042969
93,348.162109375
94,347.8593444824219
95,345.5306701660156
96,343.0984191894531
97,343.9740295410156
98,340.9403991699219
99,342.20513916015625
100,341.5791015625
101,341.4068603515625
102,340.69195556640625
103,341.14862060546875
104,340.827880859375
105,339.709716796875
106,342.88214111328125
107,339.35003662109375
108,338.74749755859375
109,338.13653564453125
110,339.6725769042969
111,336.51983642578125
112,338.08306884765625
113,334.769775390625
114,337.05419921875
115,337.74603271484375
116,333.8072509765625
117,334.15899658203125
118,332.3374328613281
119,332.2296142578125
120,330.1191711425781
121,328.61907958984375
122,331.18902587890625
123,333.1369323730469
124,328.7210388183594
125,324.2160949707031
126,324.3938293457031
127,324.1036682128906
128,319.4329833984375
129,321.8680114746094
130,315.7750549316406
131,315.8768615722656
132,317.3088073730469
133,313.4942321777344
134,312.78656005859375
135,312.860595703125
136,308.50384521484375
137,308.5971984863281
138,307.63134765625
139,305.4610595703125
140,307.2222900390625
141,306.02874755859375
142,301.9809875488281
143,302.2845153808594
144,301.81060791015625
145,304.7454528808594
146,302.0840148925781
147,302.49560546875
148,303.8719177246094
149,302.6485900878906
150,298.3668212890625
151,301.12982177734375
152,301.4015808105469
153,296.7462158203125
154,295.3427734375
155,296.081787109375
156,293.1204528808594
157,294.21795654296875
