Country Name,Albania,Angola,Australia,Azerbaijan,Bangladesh,Belarus,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Cameroon,Canada,Chile,China,Colombia,Costa Rica,Croatia,Czech Republic,Denmark,Ecuador,"Egypt, Arab Rep.",El Salvador,Estonia,Finland,France,Georgia,Germany,Ghana,Guatemala,Honduras,Hungary,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, Rep.",Kyrgyz Republic,Latvia,Lithuania,Malaysia,Mexico,Mongolia,Morocco,Nepal,Netherlands,New Zealand,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,Saudi Arabia,Senegal,Slovak Republic,South Africa,Spain,Sri Lanka,Sweden,Switzerland,Tanzania,Thailand,Tunisia,Turkey,Ukraine,United Kingdom,United States,Uruguay
Kazakhstan,0.06057135851679045,0.024238931007116694,0.031185209988166974,0.018440717459252038,0.05531639632509891,0.03220158860000466,0.03758259951288185,0.05365006588769044,0.027749872204878546,0.047679061472001766,0.04569780973028802,0.03267712559068207,0.03195780558814347,0.027499907842930226,0.01832086189057494,0.03882133930382408,0.009996018488478323,0.04419175990219484,0.06611507120652028,0.03206666958352698,0.03450602924104936,0.04217238905106236,0.033398420994318175,0.038566592627808635,0.023198687290664613,0.03417013217005071,0.06322550869431103,0.050503382310958,0.03485418809926176,0.02132038319059207,0.019663071432156277,0.05819800383166627,0.06368246307403726,0.017306920546799918,0.011657390188896746,0.04763126641626547,0.026317698129052127,0.056523410767091935,0.017245255488333833,1.0,0.015142572503108723,0.05686961470996709,0.051540104977079663,0.07120773527933745,0.06649969775733164,0.01745044307669416,0.06328561732121847,0.02748644783058711,0.05551430725591028,0.03373502290514695,0.06138641799390644,0.028490344389256825,0.020119198923909034,0.05807556442418347,0.02367514822259858,0.027656973111467486,0.02841459553873383,0.0698083325260471,0.026064229940765172,0.04951437988487918,0.03952647118470153,0.06545230688333183,0.050482386998212454,0.04405984584123806,0.023061834299476072,0.028595806557482756,0.039375885424626896,0.07822417196991005,0.05273953611084867,0.0507335590309593,0.02595983366260051,0.029128502772909126,0.06504469087745993,0.06141771099889333,0.03285295356407271,0.04139361269221367,0.04882102577470628,0.03518763654208605,0.04606725588002399,0.045449745354471244,0.02751374999251399
Kenya,0.05024631831969623,0.03127173657717373,0.023736857332202467,0.024274553545749124,0.04559684516611135,0.02648599475294519,0.028275649727043595,0.04714043398641308,0.022254972122484548,0.04069275528014857,0.03563966844956741,0.026753934464911172,0.030203807751424987,0.023795857299236892,0.018892324913520272,0.029296402348359098,0.020023472125916375,0.04008732533287684,0.057732165122028875,0.025976150532088002,0.02935652056638818,0.04120396382622152,0.02428146099806975,0.03018081311431836,0.0213718591842523,0.028431304744618364,0.05442007709183084,0.04024056364284783,0.030678309500602907,0.0140573586674778,0.015031665071106851,0.047850313282439744,0.056203194646250496,0.0197978419526446,0.008998225849447474,0.038538835951637276,0.028153923655911215,0.04973445392101558,0.01641719231969959,0.015142572503108723,1.0,0.048255005997319474,0.04736968202106396,0.06053893003433604,0.055767682458085666,0.02004885592755704,0.05468012141106625,0.02124724963977154,0.04500443966538844,0.032798362829702846,0.05099365739766585,0.02421076246684496,0.02033346041558064,0.04853685028111763,0.02100185186032841,0.020937867982923592,0.024066511605469954,0.06502970804012723,0.01845385378416136,0.045234587925803336,0.04575505650293762,0.05652455361189585,0.04284271079189913,0.03490023142155868,0.023028055699521825,0.024774240617117367,0.031507094766359885,0.0675606966222812,0.04476737514850191,0.04380498430633178,0.03196239104951365,0.022081068916522062,0.05886679768540309,0.054494180296317696,0.02281722871921193,0.03441810281263041,0.040026066474493215,0.02711731316292073,0.03577012832250876,0.03472709746872002,0.02425814694540513
"Korea, Rep.",0.022630549182818666,0.06167863110954247,0.03111203033845823,0.052953530742896694,0.010695606601870815,0.03555785768009979,0.027235432260662943,0.020735895552173925,0.041679272819741375,0.028320273806261245,0.02811206426683021,0.027051176049356626,0.045562694195162186,0.02940487021417667,0.05362776535241333,0.022961099743462016,0.06553619130848401,0.04067392910057203,0.02878448393494547,0.03220142922251974,0.022419963434601786,0.03845640065811511,0.025739695792655753,0.03606015966731241,0.037986029641784234,0.03306795440230209,0.03135743688872283,0.02136427187575018,0.06423975974697531,0.04097064420357813,0.04219073040245281,0.02299609056740491,0.01978265705689466,0.061200249428848344,0.05033407560349089,0.027433441001006215,0.03866621453373701,0.02700644416382713,0.047304748333674936,0.05686961470996709,0.048255005997319474,1.0,0.015190016568563227,0.024972350443522046,0.02194413676490381,0.05780431279555401,0.028012328789948436,0.03187284665654863,0.01880546791947354,0.039417447562067845,0.021498243690003555,0.03396878466106113,0.05114721659419243,0.025040306637416417,0.03480172179880489,0.029992596391658074,0.028664794785295787,0.05583946670421584,0.033863636685506744,0.01845885623088676,0.0892304721128294,0.030080556625430917,0.028135190596199046,0.03491185992088874,0.04964737772656661,0.028308133701853335,0.02531199677362228,0.032282363315459986,0.02375977587781484,0.0328569616864907,0.07771780103701974,0.02992031690987825,0.029393747928093527,0.022659640288990417,0.026747944652330685,0.02011393124317487,0.02599984721438909,0.03509660609356794,0.02205147567473271,0.017322789240776803,0.04049883234719208
Kyrgyz Republic,0.02866876514507889,0.06002946861611574,0.03358411385842688,0.048993383355558334,0.014090938965097237,0.04230271648010587,0.03047621252995888,0.015524983569682254,0.045096195890031984,0.030441161170883396,0.03360943639615002,0.024017303121012187,0.05019505493719652,0.024300743066279874,0.048545903807939904,0.02532816802202941,0.060901094158970784,0.045627085596425546,0.03554067923996911,0.035532662767152376,0.020338671944417113,0.030506831701206355,0.027801656086498715,0.03933691274847492,0.03563754790666942,0.03847323534446794,0.028173848805235747,0.025219626776993017,0.07053663871484238,0.03739240542358661,0.03864534718040397,0.027388776814793517,0.018947040510203017,0.060015260176378885,0.046225879625044715,0.03272253325707419,0.03261570999341121,0.021089519616600574,0.042071825011206807,0.051540104977079663,0.04736968202106396,0.015190016568563227,1.0,0.03368634556473895,0.02839693964093782,0.05642785046801736,0.036054616259859,0.036072927954310295,0.02303562047082725,0.04314220164343426,0.026834239104550368,0.03621738697916781,0.051666992763402794,0.029270239119457534,0.03446071029834752,0.029384537800883584,0.024543121203055577,0.04851042086239907,0.03501787302190672,0.013453179905342741,0.08854548299733665,0.03324171149248002,0.03404070329868341,0.04254935846099308,0.0506577324238445,0.02314927151181784,0.030486377871260344,0.0334019832362208,0.027844277769520923,0.04028834373144638,0.07530709163899837,0.03051268617293353,0.0353748161490388,0.01973791232163229,0.02853169790567616,0.022519045075660063,0.032180219261978685,0.04401991106596711,0.028976271938434967,0.021948009746856744,0.031711949962252246
Latvia,0.01679542065354357,0.07987305346539492,0.04259643910530981,0.06487567302922878,0.022125855687337073,0.040308681516018775,0.03369397130151551,0.030958610857981884,0.04893426202114396,0.02483062914749537,0.025520422707727534,0.04118831033706094,0.05102207011482887,0.04630467682340663,0.06684079510647817,0.0327718475509817,0.07892796535698149,0.03202328220150786,0.014399149166491347,0.039250952363926464,0.04067819649089477,0.04965539675194296,0.038103922760853844,0.03748195487305483,0.04807252875686116,0.03716693014103217,0.022468381993556896,0.021452489799950982,0.06530234902053166,0.05361370512809942,0.051964991958374236,0.017393312954367662,0.03211270701703599,0.07141978653410642,0.06173183642185747,0.023616381181547293,0.05349441846297325,0.02130020274687496,0.06088053499816807,0.07120773527933745,0.06053893003433604,0.024972350443522046,0.03368634556473895,1.0,0.007580731993202497,0.0660472529244075,0.01848139048656622,0.043812477837600464,0.018814950651861548,0.045743510347025666,0.012898344825564316,0.04712201038842372,0.06632498390315557,0.019806752469561262,0.04807599183133105,0.04640103435765294,0.04657163336794656,0.07528694466320215,0.046759794285343846,0.0314491112742708,0.09162887772237219,0.01914306593297535,0.02127612570302311,0.02736448448571802,0.058935930374323396,0.04495679711379878,0.03187406647784326,0.021320817772332103,0.022623006209511694,0.021556906227470314,0.08472475855275607,0.043273888090484984,0.016460577108499016,0.03961877606654474,0.03871361378949678,0.031206934232124964,0.02346991829747755,0.03641442065544021,0.026400160958282085,0.026310448797679468,0.05615543393912308
Lithuania,0.013308077249267528,0.07501375305374296,0.03765290247290628,0.06024073668455495,0.017812576822207094,0.036028699441158836,0.02892894302196085,0.026987925459543188,0.04453476970306639,0.020955711164062953,0.020882615845290033,0.03523778152074105,0.046642675360197644,0.04136546468548616,0.06194070014774928,0.028019244273811663,0.07429657311388874,0.030464200635099133,0.014483829954257307,0.0345901959125751,0.036148361443945926,0.046347262080583505,0.033266432760860616,0.03613423518949915,0.04351336103344193,0.032519404931977414,0.020844289060188145,0.016523669879545507,0.06559160630736122,0.04868477826702994,0.04762479490070627,0.012341704832162934,0.027400400357679187,0.06701598128115034,0.057006405895387385,0.018998457784432946,0.04884968819664574,0.016572965589410453,0.05621894899084143,0.06649969775733164,0.055767682458085666,0.02194413676490381,0.02839693964093782,0.007580731993202497,1.0,0.06144215600132748,0.017907413233118764,0.039138329811371796,0.013241950011943199,0.040923587721327266,0.009562595077085645,0.04232365369217073,0.061885271795715624,0.016862957479338407,0.043301328367834804,0.041562992701554696,0.041648359031662065,0.07149086851837361,0.04182343719754688,0.02744006586719066,0.08998008489758655,0.018077988704525486,0.017144262141656964,0.02587025170135665,0.05423214421776686,0.04005399472153052,0.027207784884105964,0.019233798879101375,0.017220206893282696,0.019790183951041432,0.08065005993263771,0.038355476660574324,0.01297046554847951,0.03533292343678183,0.03387439086749037,0.026185181701466963,0.020079426241330196,0.0322817248970866,0.021459707950280644,0.021367807991430607,0.051902548050734805
Malaysia,0.05701610510743322,0.03224552740286683,0.029868631498329135,0.022327695825278385,0.05528719602624727,0.02635987832511669,0.034561680821900254,0.057093730072688274,0.01979484952986099,0.04356788814404952,0.040578198506731875,0.040110436561779754,0.01778926515568282,0.032135356373041546,0.028910857313125964,0.03749100567004531,0.0168593920960183,0.037094582281393375,0.060843565180780344,0.029128531176452203,0.04202142912796153,0.04986112397375774,0.03307941515419199,0.029100110123901495,0.022963831404137273,0.029099664752593554,0.0615510744594549,0.04781825184501323,0.03067732683830221,0.021555705869001334,0.019249470472808426,0.0534943706232229,0.06621398952456313,0.015492602833778209,0.0174092850858116,0.042955750970370195,0.031300202164635124,0.057212535393819354,0.026381487431011413,0.01745044307669416,0.02004885592755704,0.05780431279555401,0.05642785046801736,0.0660472529244075,0.06144215600132748,1.0,0.05855268188023243,0.028374064986437277,0.054371732036012185,0.02703684379261545,0.05650167691079294,0.024219123050949594,0.02886735722199891,0.054923840890631445,0.023609195849277596,0.028731891897537973,0.032096931887326076,0.08144155591010474,0.02398960025452169,0.05439927102249939,0.032119417854819254,0.06085725932270003,0.04535810839488122,0.03879257096726844,0.009590394320096507,0.035236722984607886,0.03747406619325286,0.07389893902854104,0.05142404128465075,0.04520172235492285,0.02077283513293257,0.029371965345576644,0.058330519615017756,0.06700428605051985,0.0312194001275729,0.043725104724566664,0.04478187329764133,0.029863565294685857,0.04229457531715777,0.04329938229141993,0.03784418060330913
Mexico,0.01436306618059455,0.0718867089289747,0.03605756208270138,0.05724119999804673,0.027062742141158315,0.03971160876367582,0.026568905323221315,0.04113466891753413,0.04232226612769638,0.022748615297147865,0.02369376528415591,0.038999364259613395,0.04466254159369344,0.03996235414133102,0.05916240616556562,0.028296050225004248,0.07117702092249417,0.02480904332443115,0.00914546395773732,0.03148631818738277,0.04196601574997164,0.045987092080880004,0.03131740184821874,0.03831645499339906,0.04124634873310904,0.029951193457847077,0.020015332001268708,0.017237911585526237,0.06678546466095679,0.04759644154731327,0.04571732492700821,0.013764943424023315,0.04152774444354718,0.06463689904600471,0.054038987401374895,0.017272543949987063,0.045711796349329405,0.02184394985291279,0.05308758896991595,0.06328561732121847,0.05468012141106625,0.028012328789948436,0.036054616259859,0.01848139048656622,0.017907413233118764,0.05855268188023243,1.0,0.03867734864539198,0.016425847507055776,0.03773541088189704,0.012409569901793257,0.03907535274683508,0.06355856845584625,0.011225298155038777,0.040042287157425784,0.0402746638977168,0.04077748956222006,0.07964108744058132,0.03950900471984185,0.032488503246692696,0.08824913112708178,0.009730309080389053,0.01593279458118355,0.025098764123526053,0.05109126193199101,0.041566562453677014,0.025391652804810393,0.019895461465878363,0.01989226348697349,0.01827865947190836,0.07911926356535919,0.03615443986629029,0.016834684448525632,0.04585052116538069,0.0331203631157156,0.025386482123678188,0.01728315655933618,0.030257429668442956,0.024492535941133837,0.02582026270022311,0.051280883784548946
Mongolia,0.03378795922276859,0.036518577166623364,0.011281720326168218,0.028292921367659662,0.031396989225754325,0.015136109806380344,0.01627690399012412,0.03976765591014435,0.021221403573215197,0.0282171833869875,0.021972465539784138,0.023025577651385506,0.022629053223907798,0.017793086456876463,0.03412334424466126,0.018546120713645524,0.03554838684993734,0.02405321692143499,0.041361234752998785,0.014918239514168652,0.02655487616547245,0.03456431131741828,0.013033172688548957,0.02296888384320634,0.012836559018882815,0.014203527004798886,0.040775750556078905,0.025677189322415223,0.04213231957603578,0.023253197820071597,0.018688732134717726,0.03191406250047367,0.042103931342893454,0.0313697618106578,0.022983246303903054,0.022959532789615142,0.020698652704009373,0.03606447830877042,0.025573095165225494,0.02748644783058711,0.02124724963977154,0.03187284665654863,0.036072927954310295,0.043812477837600464,0.039138329811371796,0.028374064986437277,0.03867734864539198,1.0,0.028912664504182048,0.017017181229572912,0.03506975506497906,0.013596045768118901,0.029941968760633434,0.032256897281385456,0.011402598970661544,0.014597860733063918,0.02000436141901049,0.07013407756572228,0.01564526127514225,0.03104871297980321,0.060064758100901304,0.04044981270933602,0.026509027847803335,0.022387108083323715,0.02283052053717041,0.02372367502104682,0.016016723741033002,0.05117253823771729,0.028032520805533288,0.027304936384126163,0.04797901695104926,0.011728707552145853,0.04245476154716393,0.04826981555063461,0.015600365914089549,0.0178436508495824,0.023655317269514982,0.016437454705485566,0.01969344358658262,0.021288843386247352,0.034254799296057944
Morocco,0.010063940768032995,0.06420049804212373,0.0287710331401815,0.0495189572134501,0.014785764472004878,0.03281930933156898,0.01994528920684634,0.028393178463051585,0.03664415890679122,0.015332084732788716,0.01755820716994321,0.025971678992614936,0.04174219373382727,0.030974090835155677,0.051456437727635786,0.01854918521565972,0.0633438655651063,0.02515314537564023,0.01669683434714295,0.025617342031598118,0.028134442924117608,0.03860004352761405,0.022621979646579242,0.03406708054678382,0.034037897479295295,0.026359490102300927,0.01708299567188874,0.008992020542530654,0.06411622335513677,0.039689293887729446,0.03825816610677795,0.008253758616353846,0.02881166505384147,0.057311885753461814,0.046556058920693484,0.012662133306198003,0.03788866188983172,0.013675653800840754,0.04525420283121647,0.05551430725591028,0.04500443966538844,0.01880546791947354,0.02303562047082725,0.018814950651861548,0.013241950011943199,0.054371732036012185,0.016425847507055776,0.028912664504182048,1.0,0.03373277350490873,0.00703456435404806,0.03308104988261875,0.052975467158286625,0.00848929241567633,0.03268518876926545,0.03130340793623677,0.0317420552681645,0.06732898867173917,0.03289674523303255,0.02140281150656066,0.08601312620031651,0.017428649924797066,0.012511168416288666,0.024291355275538266,0.046990746613879406,0.02964622036836244,0.017346301664971656,0.02307429268753205,0.011185067187340659,0.01813959886732347,0.0739200184353666,0.02810424163925718,0.016972343001075925,0.03293724205029744,0.024515904170653642,0.01571058900728164,0.01350713731433108,0.02912450727485665,0.018165776820173823,0.013143908870562318,0.04426025085600439
